"","To.OriginalRow","From.OriginalRow","km","To.xcord","To.ycord","From.xcord","From.ycord","BetaSim","Sorenson","MNTD"
"410",4,7691,12276.1339082187,-2086282.1083801,8710047.84807365,-5986282.1083801,1766047.84807365,0.637820364060153,1,3.8616962378576
"411",4,7861,8661.29557369313,-2086282.1083801,8710047.84807365,9113717.8916199,1642047.84807365,0.600381455195089,1,3.29976098457616
"412",4,7950,5689.71593741043,-2086282.1083801,8710047.84807365,5313717.8916199,1518047.84807365,0.637150354469047,1,3.83799673101431
"413",4,7958,7911.6062512077,-2086282.1083801,8710047.84807365,9213717.8916199,1518047.84807365,0.456114111989385,1,4.48484944065487
"414",4,8061,17146.4536184729,-2086282.1083801,8710047.84807365,9213717.8916199,1394047.84807365,0.600381455195089,1,4.48484944065487
"415",4,8277,14776.6777241742,-2086282.1083801,8710047.84807365,12313717.8916199,1146047.84807365,0.600381455195089,1,4.6459472861326
"416",4,8378,8661.29557375245,-2086282.1083801,8710047.84807365,10413717.8916199,1022047.84807365,0.600381455195089,1,3.19161050614709
"417",4,8476,5830.4513862648,-2086282.1083801,8710047.84807365,9313717.8916199,898047.84807365,0.600381455195089,1,4.08466762709927
"418",4,8586,8905.90972558672,-2086282.1083801,8710047.84807365,12213717.8916199,774047.84807365,0.600381455195089,1,3.98445766635208
"419",4,8684,17146.453618472,-2086282.1083801,8710047.84807365,12013717.8916199,650047.84807365,0.492502832576115,1,3.61547894347519
"420",4,8766,14701.9634124802,-2086282.1083801,8710047.84807365,10013717.8916199,526047.84807365,0.600381455195089,1,4.0767031812437
"421",4,9131,4815.92591556339,-2086282.1083801,8710047.84807365,13013717.8916199,30047.8480736502,0.623358963612281,1,4.48858629822641
"422",4,9220,5830.45138623544,-2086282.1083801,8710047.84807365,12113717.8916199,-93952.1519263498,0.648439693065415,1,4.32641004846777
"423",4,9223,10335.8061776049,-2086282.1083801,8710047.84807365,12713717.8916199,-93952.1519263498,0.595949012677471,1,3.99491298612266
"424",4,9320,12276.1339082546,-2086282.1083801,8710047.84807365,12313717.8916199,-217952.15192635,0.600381455195089,1,3.71692448655593
"425",4,9444,8905.90972558672,-2086282.1083801,8710047.84807365,15013717.8916199,-341952.15192635,0.627854049148612,1,4.33001075521193
"426",4,9552,16025.3743200605,-2086282.1083801,8710047.84807365,14513717.8916199,-465952.15192635,0.600381455195089,1,3.83872992531924
"427",4,9632,0,-2086282.1083801,8710047.84807365,5613717.8916199,-589952.15192635,0.589973663953293,1,3.85282392970828
"428",4,9732,4452.95486282268,-2086282.1083801,8710047.84807365,10213717.8916199,-713952.15192635,0.537993253351283,1,Inf
"429",4,9760,13719.3597910085,-2086282.1083801,8710047.84807365,15413717.8916199,-713952.15192635,0.600381455195089,1,3.83856759268618
"430",4,9959,4655.77824846553,-2086282.1083801,8710047.84807365,15613717.8916199,-961952.15192635,0.581500378252375,1,4.41769860085569
"431",4,9961,16888.0129583132,-2086282.1083801,8710047.84807365,15813717.8916199,-961952.15192635,0.648439693065415,1,4.43870031852105
"432",4,10055,5689.71593739663,-2086282.1083801,8710047.84807365,14513717.8916199,-1085952.15192635,0.600381455195089,1,4.25431553729843
"433",4,10062,17146.4536185406,-2086282.1083801,8710047.84807365,15713717.8916199,-1085952.15192635,0.648439693065415,1,4.17494896464221
"434",4,10147,8275.45348830494,-2086282.1083801,8710047.84807365,15813717.8916199,-1209952.15192635,0.600381455195089,1,4.90203821717985
"435",4,10148,13719.3597909664,-2086282.1083801,8710047.84807365,15913717.8916199,-1209952.15192635,0.600381455195089,1,4.38746549415178
"436",4,10221,14776.6777241656,-2086282.1083801,8710047.84807365,12213717.8916199,-1333952.15192635,0.600381455195089,1,3.93752479584249
"437",4,10297,16025.3743200597,-2086282.1083801,8710047.84807365,4313717.8916199,-1457952.15192635,0.548145832187015,1,4.19544477584365
"438",4,10298,15244.2015156035,-2086282.1083801,8710047.84807365,4413717.8916199,-1457952.15192635,0.548145832187015,1,4.19544477584365
"439",4,10473,15244.2015155814,-2086282.1083801,8710047.84807365,16413717.8916199,-1705952.15192635,0.532236657575276,1,4.62602108106169
"440",4,10545,15943.0382221979,-2086282.1083801,8710047.84807365,12213717.8916199,-1829952.15192635,0.600381455195089,1,4.17149290494094
"441",4,10561,9750.299399134,-2086282.1083801,8710047.84807365,16313717.8916199,-1829952.15192635,0.648439693065415,1,4.04855602419827
"442",4,10654,16025.3743200228,-2086282.1083801,8710047.84807365,16313717.8916199,-1953952.15192635,0.648439693065415,1,4.04855602419827
"443",4,10656,1503.48298782579,-2086282.1083801,8710047.84807365,17513717.8916199,-1953952.15192635,0.532236657575276,1,4.39542033377579
"444",4,10723,4387.93039051561,-2086282.1083801,8710047.84807365,4613717.8916199,-2077952.15192635,0.648439693065415,1,3.46027138696511
"445",4,10751,6576.48655388816,-2086282.1083801,8710047.84807365,17313717.8916199,-2077952.15192635,0.532236657575276,1,4.39542033377579
"446",4,10752,8905.90972555415,-2086282.1083801,8710047.84807365,17413717.8916199,-2077952.15192635,0.55940664869498,1,4.71689049098686
"447",4,10753,16025.3743200363,-2086282.1083801,8710047.84807365,17513717.8916199,-2077952.15192635,0.648439693065415,1,4.71689049098686
"448",4,10845,4815.92591558017,-2086282.1083801,8710047.84807365,16413717.8916199,-2201952.15192635,0.64009913921698,1,4.21647328065851
"449",4,10846,14701.9634124847,-2086282.1083801,8710047.84807365,17213717.8916199,-2201952.15192635,0.55940664869498,1,4.71689049098686
"450",4,10847,8905.90972555415,-2086282.1083801,8710047.84807365,17313717.8916199,-2201952.15192635,0.55940664869498,1,4.71689049098686
"451",4,10903,8661.29557376855,-2086282.1083801,8710047.84807365,4413717.8916199,-2325952.15192635,0.648439693065415,1,3.43882209551664
"452",4,10934,14701.9634124425,-2086282.1083801,8710047.84807365,16413717.8916199,-2325952.15192635,0.55940664869498,1,4.85767168962144
"453",4,10989,6795.98787548315,-2086282.1083801,8710047.84807365,4413717.8916199,-2449952.15192635,0.648439693065415,1,3.48520987495374
"454",4,10993,8275.45348825555,-2086282.1083801,8710047.84807365,5513717.8916199,-2449952.15192635,0.596665346903024,1,3.91169674872286
"455",4,11079,8661.29557371898,-2086282.1083801,8710047.84807365,4413717.8916199,-2573952.15192635,0.648439693065415,1,3.41472605043522
"456",4,11116,10335.806177585,-2086282.1083801,8710047.84807365,15813717.8916199,-2573952.15192635,0.648439693065415,1,4.72398818542846
"457",4,11117,15943.0382221485,-2086282.1083801,8710047.84807365,15913717.8916199,-2573952.15192635,0.596665346903024,1,4.39605290746757
"458",4,11171,13533.2582340398,-2086282.1083801,8710047.84807365,4413717.8916199,-2697952.15192635,0.648439693065415,1,3.47690462580454
"459",4,11473,5689.71593738572,-2086282.1083801,8710047.84807365,14413717.8916199,-3069952.15192635,0.600381455195089,1,4.01460561555059
"460",4,11474,8275.45348825513,-2086282.1083801,8710047.84807365,-6686282.1083801,-3193952.15192635,0.523615280126096,1,3.5130184219122
"461",4,11687,5689.71593742135,-2086282.1083801,8710047.84807365,12813717.8916199,-3441952.15192635,0.600381455195089,1,3.45681262065531
"462",4,11688,4918.18289437497,-2086282.1083801,8710047.84807365,12913717.8916199,-3441952.15192635,0.600381455195089,1,3.45681262065531
"463",4,11762,4815.92591558487,-2086282.1083801,8710047.84807365,12913717.8916199,-3565952.15192635,0.600381455195089,1,3.45318583673266
"464",4,11877,4452.95486275509,-2086282.1083801,8710047.84807365,10613717.8916199,-3813952.15192635,0.648439693065415,1,4.05490756868644
"465",4,11878,17811.8194511303,-2086282.1083801,8710047.84807365,10713717.8916199,-3813952.15192635,0.648439693065415,1,4.05490756868644
"466",4,11943,8905.909725511,-2086282.1083801,8710047.84807365,10613717.8916199,-3937952.15192635,0.648439693065415,1,3.3010623122216
"467",4,11998,12991.7407299748,-2086282.1083801,8710047.84807365,10213717.8916199,-4061952.15192635,0.648439693065415,1,4.05490756868644
"468",4,12001,13358.8645883565,-2086282.1083801,8710047.84807365,10513717.8916199,-4061952.15192635,0.648439693065415,1,3.3010623122216
"469",4,12019,12276.1339084116,-2086282.1083801,8710047.84807365,13213717.8916199,-4061952.15192635,0.648439693065415,1,4.10365097850073
"470",4,12045,4511.14073938,-2086282.1083801,8710047.84807365,10213717.8916199,-4185952.15192635,0.648439693065415,1,4.05490756868644
"471",4,12052,9210.66974242318,-2086282.1083801,8710047.84807365,12213717.8916199,-4185952.15192635,0.456114111989385,1,4.55551847065098
"472",4,12053,4387.93039051605,-2086282.1083801,8710047.84807365,12313717.8916199,-4185952.15192635,0.549072071851642,1,4.36912799987159
"473",4,12059,4815.92591555771,-2086282.1083801,8710047.84807365,12913717.8916199,-4185952.15192635,0.648439693065415,1,3.90072184097908
"474",4,12060,13719.3597909619,-2086282.1083801,8710047.84807365,13013717.8916199,-4185952.15192635,0.648439693065415,1,3.90072184097908
"475",4,12082,6576.48655394209,-2086282.1083801,8710047.84807365,12213717.8916199,-4309952.15192635,0.627294422944358,1,4.37475001649434
"476",4,12088,13358.8645883516,-2086282.1083801,8710047.84807365,12813717.8916199,-4309952.15192635,0.648439693065415,1,4.01328400601236
"477",4,12093,12991.7407298677,-2086282.1083801,8710047.84807365,13313717.8916199,-4309952.15192635,0.648439693065415,1,3.90072184097908
"478",4,12136,12988.2126951813,-2086282.1083801,8710047.84807365,12113717.8916199,-4557952.15192635,0.565982523939104,1,4.3973329849878
"479",4,12138,16888.0129583711,-2086282.1083801,8710047.84807365,12313717.8916199,-4557952.15192635,0.600381455195089,1,4.17094219418172
"480",4,12164,6576.48655393017,-2086282.1083801,8710047.84807365,12513717.8916199,-4681952.15192635,0.648439693065415,1,4.36980143316675
"481",4,12165,17146.4536185696,-2086282.1083801,8710047.84807365,12613717.8916199,-4681952.15192635,0.648439693065415,1,4.14064085870221
"482",5,361,13719.3597910551,-1986282.1083801,8710047.84807365,1113717.8916199,7842047.84807365,0.471728891925041,1,3.55003606746498
"483",5,483,4196.14245414276,-1986282.1083801,8710047.84807365,813717.891619898,7718047.84807365,0.451997137049208,1,3.51734520759854
"484",5,727,13811.3111867956,-1986282.1083801,8710047.84807365,9913717.8916199,7594047.84807365,0.257080511668882,1,4.0370334282703
"485",5,1591,15943.0382220495,-1986282.1083801,8710047.84807365,-10686282.1083801,6850047.84807365,0.451997137049208,1,3.76791332659398
"486",5,1753,4815.92591557843,-1986282.1083801,8710047.84807365,-9186282.1083801,6726047.84807365,0.451997137049208,1,3.4193703976521
"487",5,1900,4387.93039060323,-1986282.1083801,8710047.84807365,-10486282.1083801,6602047.84807365,0.451997137049208,1,3.49503882860692
"488",5,1901,8905.90972561314,-1986282.1083801,8710047.84807365,-10386282.1083801,6602047.84807365,0.451997137049208,1,3.67309569621398
"489",5,1902,9750.29939914447,-1986282.1083801,8710047.84807365,-10286282.1083801,6602047.84807365,0.451997137049208,1,3.82637106285035
"490",5,2051,8626.06221683642,-1986282.1083801,8710047.84807365,-9386282.1083801,6478047.84807365,0.451997137049208,1,3.64080968243115
"491",5,2052,12991.7407296428,-1986282.1083801,8710047.84807365,-9286282.1083801,6478047.84807365,0.451997137049208,1,3.64080968243115
"492",5,2198,13533.2582339565,-1986282.1083801,8710047.84807365,-11486282.1083801,6354047.84807365,0.171465276452009,1,3.43037263190111
"493",5,2199,14776.6777243478,-1986282.1083801,8710047.84807365,-9386282.1083801,6354047.84807365,0.451997137049208,1,3.64080968243115
"494",5,2356,8661.29557365407,-1986282.1083801,8710047.84807365,11513717.8916199,6354047.84807365,0.352166794636731,1,3.80555146474948
"495",5,2361,9750.29939918355,-1986282.1083801,8710047.84807365,-9686282.1083801,6230047.84807365,0.451997137049208,1,3.71001078106629
"496",5,2362,13358.8645883565,-1986282.1083801,8710047.84807365,-9586282.1083801,6230047.84807365,0.451997137049208,1,3.49807008223629
"497",5,2363,16888.0129584277,-1986282.1083801,8710047.84807365,-9486282.1083801,6230047.84807365,0.451997137049208,1,3.49807008223629
"498",5,2531,1503.48298796454,-1986282.1083801,8710047.84807365,-9686282.1083801,6106047.84807365,0.451997137049208,1,3.71001078106629
"499",5,2932,17811.8194511148,-1986282.1083801,8710047.84807365,-4186282.1083801,5858047.84807365,0.376357559280505,1,3.66356337985799
"500",5,3048,1503.48298766883,-1986282.1083801,8710047.84807365,11813717.8916199,5858047.84807365,0.0084831039385479,1,2.96828536177005
"501",5,3097,17146.4536185265,-1986282.1083801,8710047.84807365,-4786282.1083801,5734047.84807365,0.376357559280505,1,3.16293639911972
"502",5,3439,14701.9634125294,-1986282.1083801,8710047.84807365,-4286282.1083801,5486047.84807365,0.376357559280505,1,3.37212542684302
"503",5,3554,5689.71593728251,-1986282.1083801,8710047.84807365,12013717.8916199,5486047.84807365,0.171465276452009,1,3.98316495311019
"504",5,3717,8661.29557371021,-1986282.1083801,8710047.84807365,11913717.8916199,5362047.84807365,0.0084831039385479,1,3.01579909240047
"505",5,5275,14701.9634125348,-1986282.1083801,8710047.84807365,-1586282.1083801,3998047.84807365,0.530631181388248,1,4.04353000154021
"506",5,5838,17610.7276356694,-1986282.1083801,8710047.84807365,11213717.8916199,3626047.84807365,0.180796303057171,1,3.34839714625088
"507",5,5988,8661.29557366561,-1986282.1083801,8710047.84807365,12013717.8916199,3502047.84807365,0.600381455195089,1,4.31586108652829
"508",5,6011,16025.3743199903,-1986282.1083801,8710047.84807365,-1586282.1083801,3378047.84807365,0.500055374919535,1,3.86716139609834
"509",5,6012,4918.18289441457,-1986282.1083801,8710047.84807365,-1486282.1083801,3378047.84807365,0.500055374919535,1,3.99575509508468
"510",5,6288,12988.2126952338,-1986282.1083801,8710047.84807365,-10386282.1083801,3130047.84807365,0.551644020028799,1,4.28275191108852
"511",5,6837,13811.3111869222,-1986282.1083801,8710047.84807365,11113717.8916199,2758047.84807365,0.180796303057171,1,4.04742112635078
"512",5,6842,11507.1326837972,-1986282.1083801,8710047.84807365,-10186282.1083801,2634047.84807365,0.62125533480748,1,Inf
"513",5,7480,8275.45348818305,-1986282.1083801,8710047.84807365,-5986282.1083801,2014047.84807365,0.600381455195089,1,4.40415805216977
"514",5,7691,12276.1339083581,-1986282.1083801,8710047.84807365,-5986282.1083801,1766047.84807365,0.637820364060153,1,3.8616962378576
"515",5,7861,12991.7407296358,-1986282.1083801,8710047.84807365,9113717.8916199,1642047.84807365,0.600381455195089,1,3.29976098457616
"516",5,7950,0,-1986282.1083801,8710047.84807365,5313717.8916199,1518047.84807365,0.637150354469047,1,3.83799673101431
"517",5,7958,2954.39337591237,-1986282.1083801,8710047.84807365,9213717.8916199,1518047.84807365,0.456114111989385,1,4.48484944065487
"518",5,8061,16025.3743200974,-1986282.1083801,8710047.84807365,9213717.8916199,1394047.84807365,0.600381455195089,1,4.48484944065487
"519",5,8277,17610.7276356767,-1986282.1083801,8710047.84807365,12313717.8916199,1146047.84807365,0.600381455195089,1,4.6459472861326
"520",5,8378,10335.8061775055,-1986282.1083801,8710047.84807365,10413717.8916199,1022047.84807365,0.600381455195089,1,3.19161050614709
"521",5,8476,5830.45138614587,-1986282.1083801,8710047.84807365,9313717.8916199,898047.84807365,0.600381455195089,1,4.08466762709927
"522",5,8586,11934.9845275604,-1986282.1083801,8710047.84807365,12213717.8916199,774047.84807365,0.600381455195089,1,3.98445766635208
"523",5,8684,14701.9634125248,-1986282.1083801,8710047.84807365,12013717.8916199,650047.84807365,0.492502832576115,1,3.61547894347519
"524",5,8766,17146.4536184458,-1986282.1083801,8710047.84807365,10013717.8916199,526047.84807365,0.600381455195089,1,4.0767031812437
"525",5,9131,4918.18289436366,-1986282.1083801,8710047.84807365,13013717.8916199,30047.8480736502,0.623358963612281,1,4.48858629822641
"526",5,9220,5830.45138613153,-1986282.1083801,8710047.84807365,12113717.8916199,-93952.1519263498,0.648439693065415,1,4.32641004846777
"527",5,9223,15943.038222041,-1986282.1083801,8710047.84807365,12713717.8916199,-93952.1519263498,0.595949012677471,1,3.99491298612266
"528",5,9320,12276.1339082758,-1986282.1083801,8710047.84807365,12313717.8916199,-217952.15192635,0.600381455195089,1,3.71692448655593
"529",5,9444,11934.9845276094,-1986282.1083801,8710047.84807365,15013717.8916199,-341952.15192635,0.627854049148612,1,4.33001075521193
"530",5,9552,13719.3597910543,-1986282.1083801,8710047.84807365,14513717.8916199,-465952.15192635,0.600381455195089,1,3.83872992531924
"531",5,9632,5689.7159373356,-1986282.1083801,8710047.84807365,5613717.8916199,-589952.15192635,0.589973663953293,1,3.85282392970828
"532",5,9732,8626.06221641569,-1986282.1083801,8710047.84807365,10213717.8916199,-713952.15192635,0.537993253351283,1,Inf
"533",5,9760,16025.3743199932,-1986282.1083801,8710047.84807365,15413717.8916199,-713952.15192635,0.600381455195089,1,3.83856759268618
"534",5,9959,4452.95486278114,-1986282.1083801,8710047.84807365,15613717.8916199,-961952.15192635,0.581500378252375,1,4.41769860085569
"535",5,9961,16888.0129584674,-1986282.1083801,8710047.84807365,15813717.8916199,-961952.15192635,0.648439693065415,1,4.43870031852105
"536",5,10055,0,-1986282.1083801,8710047.84807365,14513717.8916199,-1085952.15192635,0.600381455195089,1,4.25431553729843
"537",5,10062,16025.3743201376,-1986282.1083801,8710047.84807365,15713717.8916199,-1085952.15192635,0.648439693065415,1,4.17494896464221
"538",5,10147,4196.1424544648,-1986282.1083801,8710047.84807365,15813717.8916199,-1209952.15192635,0.600381455195089,1,4.90203821717985
"539",5,10148,16025.3743199644,-1986282.1083801,8710047.84807365,15913717.8916199,-1209952.15192635,0.600381455195089,1,4.38746549415178
"540",5,10221,9759.35165506695,-1986282.1083801,8710047.84807365,12213717.8916199,-1333952.15192635,0.600381455195089,1,3.93752479584249
"541",5,10297,17146.4536185629,-1986282.1083801,8710047.84807365,4313717.8916199,-1457952.15192635,0.548145832187015,1,4.19544477584365
"542",5,10298,17811.8194511507,-1986282.1083801,8710047.84807365,4413717.8916199,-1457952.15192635,0.548145832187015,1,4.19544477584365
"543",5,10473,17811.8194512028,-1986282.1083801,8710047.84807365,16413717.8916199,-1705952.15192635,0.532236657575276,1,4.62602108106169
"544",5,10545,10335.8061777316,-1986282.1083801,8710047.84807365,12213717.8916199,-1829952.15192635,0.600381455195089,1,4.17149290494094
"545",5,10561,13358.8645883484,-1986282.1083801,8710047.84807365,16313717.8916199,-1829952.15192635,0.648439693065415,1,4.04855602419827
"546",5,10654,13719.359791016,-1986282.1083801,8710047.84807365,16313717.8916199,-1953952.15192635,0.648439693065415,1,4.04855602419827
"547",5,10656,6576.48655384835,-1986282.1083801,8710047.84807365,17513717.8916199,-1953952.15192635,0.532236657575276,1,4.39542033377579
"548",5,10723,9750.29939894309,-1986282.1083801,8710047.84807365,4613717.8916199,-2077952.15192635,0.648439693065415,1,3.46027138696511
"549",5,10751,1503.48298787089,-1986282.1083801,8710047.84807365,17313717.8916199,-2077952.15192635,0.532236657575276,1,4.39542033377579
"550",5,10752,6576.48655402674,-1986282.1083801,8710047.84807365,17413717.8916199,-2077952.15192635,0.55940664869498,1,4.71689049098686
"551",5,10753,13719.3597909959,-1986282.1083801,8710047.84807365,17513717.8916199,-2077952.15192635,0.648439693065415,1,4.71689049098686
"552",5,10845,4511.14073938191,-1986282.1083801,8710047.84807365,16413717.8916199,-2201952.15192635,0.64009913921698,1,4.21647328065851
"553",5,10846,17146.4536184935,-1986282.1083801,8710047.84807365,17213717.8916199,-2201952.15192635,0.55940664869498,1,4.71689049098686
"554",5,10847,6576.4865540582,-1986282.1083801,8710047.84807365,17313717.8916199,-2201952.15192635,0.55940664869498,1,4.71689049098686
"555",5,10903,12991.7407297567,-1986282.1083801,8710047.84807365,4413717.8916199,-2325952.15192635,0.648439693065415,1,3.43882209551664
"556",5,10934,13358.8645883862,-1986282.1083801,8710047.84807365,16413717.8916199,-2325952.15192635,0.55940664869498,1,4.85767168962144
"557",5,10989,4387.93039040779,-1986282.1083801,8710047.84807365,4413717.8916199,-2449952.15192635,0.648439693065415,1,3.48520987495374
"558",5,10993,8275.45348831784,-1986282.1083801,8710047.84807365,5513717.8916199,-2449952.15192635,0.596665346903024,1,3.91169674872286
"559",5,11079,10335.8061774573,-1986282.1083801,8710047.84807365,4413717.8916199,-2573952.15192635,0.648439693065415,1,3.41472605043522
"560",5,11116,15943.0382220209,-1986282.1083801,8710047.84807365,15813717.8916199,-2573952.15192635,0.648439693065415,1,4.72398818542846
"561",5,11117,15943.03822235,-1986282.1083801,8710047.84807365,15913717.8916199,-2573952.15192635,0.596665346903024,1,4.39605290746757
"562",5,11171,11507.1326836504,-1986282.1083801,8710047.84807365,4413717.8916199,-2697952.15192635,0.648439693065415,1,3.47690462580454
"563",5,11473,0,-1986282.1083801,8710047.84807365,14413717.8916199,-3069952.15192635,0.600381455195089,1,4.01460561555059
"564",5,11474,8275.45348830807,-1986282.1083801,8710047.84807365,-6686282.1083801,-3193952.15192635,0.523615280126096,1,3.5130184219122
"565",5,11687,0,-1986282.1083801,8710047.84807365,12813717.8916199,-3441952.15192635,0.600381455195089,1,3.45681262065531
"566",5,11688,4655.77824847106,-1986282.1083801,8710047.84807365,12913717.8916199,-3441952.15192635,0.600381455195089,1,3.45681262065531
"567",5,11762,4511.14073937873,-1986282.1083801,8710047.84807365,12913717.8916199,-3565952.15192635,0.600381455195089,1,3.45318583673266
"568",5,11877,4655.77824845116,-1986282.1083801,8710047.84807365,10613717.8916199,-3813952.15192635,0.648439693065415,1,4.05490756868644
"569",5,11878,15244.2015156603,-1986282.1083801,8710047.84807365,10713717.8916199,-3813952.15192635,0.648439693065415,1,4.05490756868644
"570",5,11943,6576.48655400802,-1986282.1083801,8710047.84807365,10613717.8916199,-3937952.15192635,0.648439693065415,1,3.3010623122216
"571",5,11998,17811.8194510831,-1986282.1083801,8710047.84807365,10213717.8916199,-4061952.15192635,0.648439693065415,1,4.05490756868644
"572",5,12001,9750.29939907352,-1986282.1083801,8710047.84807365,10513717.8916199,-4061952.15192635,0.648439693065415,1,3.3010623122216
"573",5,12019,12276.133908304,-1986282.1083801,8710047.84807365,13213717.8916199,-4061952.15192635,0.648439693065415,1,4.10365097850073
"574",5,12045,4815.92591557773,-1986282.1083801,8710047.84807365,10213717.8916199,-4185952.15192635,0.648439693065415,1,4.05490756868644
"575",5,12052,5689.71593755693,-1986282.1083801,8710047.84807365,12213717.8916199,-4185952.15192635,0.456114111989385,1,4.55551847065098
"576",5,12053,9750.29939891542,-1986282.1083801,8710047.84807365,12313717.8916199,-4185952.15192635,0.549072071851642,1,4.36912799987159
"577",5,12059,4511.14073941805,-1986282.1083801,8710047.84807365,12913717.8916199,-4185952.15192635,0.648439693065415,1,3.90072184097908
"578",5,12060,13719.3597908909,-1986282.1083801,8710047.84807365,13013717.8916199,-4185952.15192635,0.648439693065415,1,3.90072184097908
"579",5,12082,1503.48298791368,-1986282.1083801,8710047.84807365,12213717.8916199,-4309952.15192635,0.627294422944358,1,4.37475001649434
"580",5,12088,14701.9634123594,-1986282.1083801,8710047.84807365,12813717.8916199,-4309952.15192635,0.648439693065415,1,4.01328400601236
"581",5,12093,17811.8194511262,-1986282.1083801,8710047.84807365,13313717.8916199,-4309952.15192635,0.648439693065415,1,3.90072184097908
"582",5,12136,15244.2015154408,-1986282.1083801,8710047.84807365,12113717.8916199,-4557952.15192635,0.565982523939104,1,4.3973329849878
"583",5,12138,13811.3111869288,-1986282.1083801,8710047.84807365,12313717.8916199,-4557952.15192635,0.600381455195089,1,4.17094219418172
"584",5,12164,8905.90972560625,-1986282.1083801,8710047.84807365,12513717.8916199,-4681952.15192635,0.648439693065415,1,4.36980143316675
"585",5,12165,14701.9634124986,-1986282.1083801,8710047.84807365,12613717.8916199,-4681952.15192635,0.648439693065415,1,4.14064085870221
