"To.OriginalRow" "From.OriginalRow" "rowID" "envdist" "km" "To.xcord" "To.ycord" "From.xcord" "From.ycord" "BetaSim" "Sorenson" "MNTD"
1 6837 "6836" 613.489143745291 4452.95486274695 -2386282.1083801 8710047.84807365 11113717.8916199 2758047.84807365 0.180796303057171 1 4.04742112635078
1 6842 "6841" 1439.39346747956 7573.0338887615 -2386282.1083801 8710047.84807365 -10186282.1083801 2634047.84807365 0.62125533480748 1 Inf
1 7480 "7479" 1456.85920138015 16863.4420455441 -2386282.1083801 8710047.84807365 -5986282.1083801 2014047.84807365 0.600381455195089 1 4.40415805216977
1 7691 "7690" 8514.89233558194 9688.82498314097 -2386282.1083801 8710047.84807365 -5986282.1083801 1766047.84807365 0.637820364060153 1 3.8616962378576
1 7861 "7860" 6436.58107207235 13480.5797911565 -2386282.1083801 8710047.84807365 9113717.8916199 1642047.84807365 0.600381455195089 1 3.29976098457616
1 7950 "7949" 7595.12270703885 10335.8061776178 -2386282.1083801 8710047.84807365 5313717.8916199 1518047.84807365 0.637150354469047 1 3.83799673101431
1 7958 "7957" 9101.1422792416 8661.29557369869 -2386282.1083801 8710047.84807365 9213717.8916199 1518047.84807365 0.456114111989385 1 4.48484944065487
1 8061 "8060" 399.349230239854 6071.51063624542 -2386282.1083801 8710047.84807365 9213717.8916199 1394047.84807365 0.600381455195089 1 4.48484944065487
1 8277 "8276" 697.874603735154 9260.8949201077 -2386282.1083801 8710047.84807365 12313717.8916199 1146047.84807365 0.600381455195089 1 4.6459472861326
1 8378 "8377" 851.081173966978 11126.1571526212 -2386282.1083801 8710047.84807365 10413717.8916199 1022047.84807365 0.600381455195089 1 3.19161050614709
1 8476 "8475" 1054.32584830948 11407.0716916704 -2386282.1083801 8710047.84807365 9313717.8916199 898047.84807365 0.600381455195089 1 4.08466762709927
1 8586 "8585" 7011.94453774999 12129.5470426854 -2386282.1083801 8710047.84807365 12213717.8916199 774047.84807365 0.600381455195089 1 3.98445766635208
1 8684 "8683" 10065.2106964161 5079.58874357155 -2386282.1083801 8710047.84807365 12013717.8916199 650047.84807365 0.492502832576115 1 3.61547894347519
1 8766 "8765" 838.869929467762 8492.62147888125 -2386282.1083801 8710047.84807365 10013717.8916199 526047.84807365 0.600381455195089 1 4.0767031812437
1 9131 "9130" 1221.90245642336 13158.5810047377 -2386282.1083801 8710047.84807365 13013717.8916199 30047.8480736502 0.623358963612281 1 4.48858629822641
1 9220 "9219" 5473.88602928912 11407.0716916945 -2386282.1083801 8710047.84807365 12113717.8916199 -93952.1519263498 0.648439693065415 1 4.32641004846777
1 9223 "9222" 5625.53772124284 13480.5797911089 -2386282.1083801 8710047.84807365 12713717.8916199 -93952.1519263498 0.595949012677471 1 3.99491298612266
1 9320 "9319" 11493.2162463253 9688.82498304165 -2386282.1083801 8710047.84807365 12313717.8916199 -217952.15192635 0.600381455195089 1 3.71692448655593
1 9444 "9443" 6329.64902654251 12129.5470427279 -2386282.1083801 8710047.84807365 15013717.8916199 -341952.15192635 0.627854049148612 1 4.33001075521193
1 9552 "9551" 2069.06844978604 5079.58874359243 -2386282.1083801 8710047.84807365 14513717.8916199 -465952.15192635 0.600381455195089 1 3.83872992531924
1 9632 "9631" 10120.4976471482 15943.0382222763 -2386282.1083801 8710047.84807365 5613717.8916199 -589952.15192635 0.589973663953293 1 3.85282392970828
1 9732 "9731" 6423.16405491049 15283.3997396848 -2386282.1083801 8710047.84807365 10213717.8916199 -713952.15192635 0.537993253351283 1 Inf
1 9760 "9759" 3237.09839519224 8905.90972555741 -2386282.1083801 8710047.84807365 15413717.8916199 -713952.15192635 0.600381455195089 1 3.83856759268618
1 9959 "9958" 3376.83440293423 12997.7793709676 -2386282.1083801 8710047.84807365 15613717.8916199 -961952.15192635 0.581500378252375 1 4.41769860085569
1 9961 "9960" 5937.74079627898 6748.87322951602 -2386282.1083801 8710047.84807365 15813717.8916199 -961952.15192635 0.648439693065415 1 4.43870031852105
1 10055 "10054" 7391.70973055029 10335.806177634 -2386282.1083801 8710047.84807365 14513717.8916199 -1085952.15192635 0.600381455195089 1 4.25431553729843
1 10062 "10061" 10358.1176503842 6071.51063623702 -2386282.1083801 8710047.84807365 15713717.8916199 -1085952.15192635 0.648439693065415 1 4.17494896464221
1 10147 "10146" 11647.4062317487 8905.90972556088 -2386282.1083801 8710047.84807365 15813717.8916199 -1209952.15192635 0.600381455195089 1 4.90203821717985
1 10148 "10147" 11860.1418637211 8905.90972558631 -2386282.1083801 8710047.84807365 15913717.8916199 -1209952.15192635 0.600381455195089 1 4.38746549415178
1 10221 "10220" 4384.84905138327 1983.54212310894 -2386282.1083801 8710047.84807365 12213717.8916199 -1333952.15192635 0.600381455195089 1 3.93752479584249
1 10297 "10296" 16247.4061748373 7411.10711330742 -2386282.1083801 8710047.84807365 4313717.8916199 -1457952.15192635 0.548145832187015 1 4.19544477584365
1 10298 "10297" 16873.7425244712 8302.14987309162 -2386282.1083801 8710047.84807365 4413717.8916199 -1457952.15192635 0.548145832187015 1 4.19544477584365
1 10473 "10472" 3961.56170044718 8302.14987313069 -2386282.1083801 8710047.84807365 16413717.8916199 -1705952.15192635 0.532236657575276 1 4.62602108106169
1 10545 "10544" 12389.7989531147 0 -2386282.1083801 8710047.84807365 12213717.8916199 -1829952.15192635 0.600381455195089 1 4.17149290494094
1 10561 "10560" 3137.36222103442 13586.0417354541 -2386282.1083801 8710047.84807365 16313717.8916199 -1829952.15192635 0.648439693065415 1 4.04855602419827
1 10654 "10653" 2407.70880676414 5079.58874359181 -2386282.1083801 8710047.84807365 16313717.8916199 -1953952.15192635 0.648439693065415 1 4.04855602419827
1 10656 "10655" 3567.63244412444 16863.4420456296 -2386282.1083801 8710047.84807365 17513717.8916199 -1953952.15192635 0.532236657575276 1 4.39542033377579
1 10723 "10722" 5461.37070286503 17320.4192745116 -2386282.1083801 8710047.84807365 4613717.8916199 -2077952.15192635 0.648439693065415 1 3.46027138696511
1 10751 "10750" 1282.63374246296 9721.01286390524 -2386282.1083801 8710047.84807365 17313717.8916199 -2077952.15192635 0.532236657575276 1 4.39542033377579
1 10752 "10751" 4958.60808398106 9721.01286379449 -2386282.1083801 8710047.84807365 17413717.8916199 -2077952.15192635 0.55940664869498 1 4.71689049098686
1 10753 "10752" 4939.08157849593 5079.58874356181 -2386282.1083801 8710047.84807365 17513717.8916199 -2077952.15192635 0.648439693065415 1 4.71689049098686
1 10845 "10844" 14301.7836232945 12893.9233646359 -2386282.1083801 8710047.84807365 16413717.8916199 -2201952.15192635 0.64009913921698 1 4.21647328065851
1 10846 "10845" 15057.1347277261 8492.62147889896 -2386282.1083801 8710047.84807365 17213717.8916199 -2201952.15192635 0.55940664869498 1 4.71689049098686
1 10847 "10846" 16373.7181755831 9721.01286381772 -2386282.1083801 8710047.84807365 17313717.8916199 -2201952.15192635 0.55940664869498 1 4.71689049098686
1 10903 "10902" 20864.5149312458 13480.5797911528 -2386282.1083801 8710047.84807365 4413717.8916199 -2325952.15192635 0.648439693065415 1 3.43882209551664
1 10934 "10933" 9733.97319416067 6071.51063629769 -2386282.1083801 8710047.84807365 16413717.8916199 -2325952.15192635 0.55940664869498 1 4.85767168962144
1 10989 "10988" 7824.26783744557 9688.82498321508 -2386282.1083801 8710047.84807365 4413717.8916199 -2449952.15192635 0.648439693065415 1 3.48520987495374
1 10993 "10992" 11062.8106020013 11793.8296448215 -2386282.1083801 8710047.84807365 5513717.8916199 -2449952.15192635 0.596665346903024 1 3.91169674872286
1 11079 "11078" 1461.1710043393 11126.1571526266 -2386282.1083801 8710047.84807365 4413717.8916199 -2573952.15192635 0.648439693065415 1 3.41472605043522
1 11116 "11115" 13284.2028127359 13480.5797911275 -2386282.1083801 8710047.84807365 15813717.8916199 -2573952.15192635 0.648439693065415 1 4.72398818542846
1 11117 "11116" 15379.0870747681 7711.39669593068 -2386282.1083801 8710047.84807365 15913717.8916199 -2573952.15192635 0.596665346903024 1 4.39605290746757
1 11171 "11170" 14011.8653375575 7573.03388873296 -2386282.1083801 8710047.84807365 4413717.8916199 -2697952.15192635 0.648439693065415 1 3.47690462580454
1 11473 "11472" 19152.2920558047 10335.8061776453 -2386282.1083801 8710047.84807365 14413717.8916199 -3069952.15192635 0.600381455195089 1 4.01460561555059
1 11474 "11473" 18865.4960129219 11793.8296448144 -2386282.1083801 8710047.84807365 -6686282.1083801 -3193952.15192635 0.523615280126096 1 3.5130184219122
1 11687 "11686" 13940.8659271733 10335.8061776012 -2386282.1083801 8710047.84807365 12813717.8916199 -3441952.15192635 0.600381455195089 1 3.45681262065531
1 11688 "11687" 13730.4730854717 12893.9233646555 -2386282.1083801 8710047.84807365 12913717.8916199 -3441952.15192635 0.600381455195089 1 3.45681262065531
1 11762 "11761" 12692.0320002678 12893.9233646297 -2386282.1083801 8710047.84807365 12913717.8916199 -3565952.15192635 0.600381455195089 1 3.45318583673266
1 11877 "11876" 14193.9056412481 13301.8025529809 -2386282.1083801 8710047.84807365 10613717.8916199 -3813952.15192635 0.648439693065415 1 4.05490756868644
1 11878 "11877" 13845.2312835248 5179.28479001437 -2386282.1083801 8710047.84807365 10713717.8916199 -3813952.15192635 0.648439693065415 1 4.05490756868644
1 11943 "11942" 2360.94760931441 9721.01286383646 -2386282.1083801 8710047.84807365 10613717.8916199 -3937952.15192635 0.648439693065415 1 3.3010623122216
1 11998 "11997" 2228.73111153422 11126.157152407 -2386282.1083801 8710047.84807365 10213717.8916199 -4061952.15192635 0.648439693065415 1 4.05490756868644
1 12001 "12000" 3062.54975034923 6198.48058870451 -2386282.1083801 8710047.84807365 10513717.8916199 -4061952.15192635 0.648439693065415 1 3.3010623122216
1 12019 "12018" 12563.2858412704 9688.82498286849 -2386282.1083801 8710047.84807365 13213717.8916199 -4061952.15192635 0.648439693065415 1 4.10365097850073
1 12045 "12044" 1378.01948144619 13358.8645883571 -2386282.1083801 8710047.84807365 10213717.8916199 -4185952.15192635 0.648439693065415 1 4.05490756868644
1 12052 "12051" 3286.48686047379 8661.29557368366 -2386282.1083801 8710047.84807365 12213717.8916199 -4185952.15192635 0.456114111989385 1 4.55551847065098
1 12053 "12052" 3977.47901489431 17320.4192744359 -2386282.1083801 8710047.84807365 12313717.8916199 -4185952.15192635 0.549072071851642 1 4.36912799987159
1 12059 "12058" 2885.77684951839 12893.9233646786 -2386282.1083801 8710047.84807365 12913717.8916199 -4185952.15192635 0.648439693065415 1 3.90072184097908
1 12060 "12059" 7105.31239289647 7411.1071133251 -2386282.1083801 8710047.84807365 13013717.8916199 -4185952.15192635 0.648439693065415 1 3.90072184097908
1 12082 "12081" 12803.1110169332 9721.01286385626 -2386282.1083801 8710047.84807365 12213717.8916199 -4309952.15192635 0.627294422944358 1 4.37475001649434
1 12088 "12087" 3824.80748775877 8492.62147894173 -2386282.1083801 8710047.84807365 12813717.8916199 -4309952.15192635 0.648439693065415 1 4.01328400601236
1 12093 "12092" 581.489068917159 11126.1571525229 -2386282.1083801 8710047.84807365 13313717.8916199 -4309952.15192635 0.648439693065415 1 3.90072184097908
1 12136 "12135" 14124.1858150932 9256.01061579427 -2386282.1083801 8710047.84807365 12113717.8916199 -4557952.15192635 0.565982523939104 1 4.3973329849878
1 12138 "12137" 10476.8361858817 4452.95486275509 -2386282.1083801 8710047.84807365 12313717.8916199 -4557952.15192635 0.600381455195089 1 4.17094219418172
1 12164 "12163" 6032.90374799722 14449.9212082221 -2386282.1083801 8710047.84807365 12513717.8916199 -4681952.15192635 0.648439693065415 1 4.36980143316675
1 12165 "12164" 6620.9322804984 5079.58874348951 -2386282.1083801 8710047.84807365 12613717.8916199 -4681952.15192635 0.648439693065415 1 4.14064085870221
2 361 "12607" 3718.79073140181 7554.86328475505 -2286282.1083801 8710047.84807365 1113717.8916199 7842047.84807365 0.471728891925041 1 3.55003606746498
2 483 "12729" 1532.12499275883 16130.9329471169 -2286282.1083801 8710047.84807365 813717.891619898 7718047.84807365 0.451997137049208 1 3.51734520759854
2 727 "12973" 962.549560330889 8418.41821113534 -2286282.1083801 8710047.84807365 9913717.8916199 7594047.84807365 0.257080511668882 1 4.0370334282703
2 1591 "13837" 1779.06555034154 5730.15974634885 -2286282.1083801 8710047.84807365 -10686282.1083801 6850047.84807365 0.451997137049208 1 3.76791332659398
2 1753 "13999" 13683.193353791 13413.7808821222 -2286282.1083801 8710047.84807365 -9186282.1083801 6726047.84807365 0.451997137049208 1 3.4193703976521
2 1900 "14146" 3475.30769572519 15390.5007064195 -2286282.1083801 8710047.84807365 -10486282.1083801 6602047.84807365 0.451997137049208 1 3.49503882860692
2 1901 "14147" 3804.05849014033 12577.0968028734 -2286282.1083801 8710047.84807365 -10386282.1083801 6602047.84807365 0.451997137049208 1 3.67309569621398
2 1902 "14148" 4167.58685384887 8063.58668966162 -2286282.1083801 8710047.84807365 -10286282.1083801 6602047.84807365 0.451997137049208 1 3.82637106285035
2 2051 "14297" 3713.55705574302 9553.27218084368 -2286282.1083801 8710047.84807365 -9386282.1083801 6478047.84807365 0.451997137049208 1 3.64080968243115
