"","V1","rich"
"9281",6438,61
"9282",6816,61
"9283",7089,61
"9284",7343,61
"9285",7450,61
"9286",7455,61
"9287",7568,61
"9288",7697,61
"9289",7698,61
"9290",7842,61
"9291",7844,61
"9292",8353,61
"9293",8383,61
"9294",9427,61
"9295",9900,61
"9296",10101,61
"9297",10185,61
"9298",10269,61
"9299",10905,61
"9300",10960,61
"9301",11034,61
"9302",11154,61
"9303",11156,61
"9304",11243,61
"9305",11300,61
"9306",11311,61
"9307",11312,61
"9308",11335,61
"9309",11932,61
"9310",3123,62
"9311",3343,62
"9312",3455,62
"9313",3560,62
"9314",3561,62
"9315",3567,62
"9316",3726,62
"9317",3880,62
"9318",3885,62
"9319",4042,62
"9320",4049,62
"9321",4113,62
"9322",4114,62
"9323",4251,62
"9324",4272,62
"9325",4351,62
"9326",4362,62
"9327",4575,62
"9328",5394,62
"9329",5536,62
"9330",5827,62
"9331",5999,62
"9332",6108,62
"9333",6274,62
"9334",6295,62
"9335",6558,62
"9336",6694,62
"9337",6825,62
"9338",6970,62
"9339",7696,62
"9340",8023,62
"9341",9319,62
"9342",9425,62
"9343",9820,62
"9344",10432,62
"9345",10653,62
"9346",10693,62
"9347",10946,62
"9348",11060,62
"9349",11062,62
"9350",11149,62
"9351",11157,62
"9352",11166,62
"9353",11242,62
"9354",11250,62
"9355",11480,62
"9356",11579,62
"9357",11656,62
"9358",11657,62
"9359",11660,62
"9360",3392,63
"9361",3566,63
"9362",4043,63
"9363",4046,63
"9364",4116,63
"9365",4197,63
"9366",4198,63
"9367",5389,63
"9368",5397,63
"9369",5517,63
"9370",5691,63
"9371",5695,63
"9372",5835,63
"9373",5962,63
"9374",6000,63
"9375",6110,63
"9376",6556,63
"9377",6557,63
"9378",6820,63
"9379",6986,63
"9380",6987,63
"9381",7104,63
"9382",7353,63
"9383",7747,63
"9384",7770,63
"9385",7951,63
"9386",8027,63
"9387",8147,63
"9388",8254,63
"9389",8694,63
"9390",8752,63
"9391",8923,63
"9392",8926,63
"9393",9007,63
"9394",9532,63
"9395",9897,63
"9396",10002,63
"9397",10004,63
"9398",10102,63
"9399",10103,63
"9400",10259,63
"9401",10260,63
"9402",10344,63
"9403",10543,63
"9404",10862,63
"9405",10906,63
"9406",10944,63
"9407",10971,63
"9408",11049,63
"9409",11327,63
"9410",11479,63
"9411",11486,63
"9412",11503,63
"9413",11505,63
"9414",11510,63
"9415",11562,63
"9416",11582,63
"9417",11583,63
"9418",11701,63
"9419",11731,63
"9420",3223,64
"9421",3727,64
"9422",4050,64
"9423",4271,64
"9424",4727,64
"9425",4811,64
"9426",5104,64
"9427",5251,64
"9428",5520,64
"9429",5844,64
"9430",5849,64
"9431",5949,64
"9432",6135,64
"9433",6709,64
"9434",6819,64
"9435",7090,64
"9436",7457,64
"9437",7644,64
"9438",7695,64
"9439",7840,64
"9440",7845,64
"9441",7938,64
"9442",8037,64
"9443",8149,64
"9444",8601,64
"9445",9080,64
"9446",9447,64
"9447",9704,64
"9448",9899,64
"9449",10187,64
"9450",10264,64
"9451",10594,64
"9452",10606,64
"9453",10607,64
"9454",11172,64
"9455",11658,64
"9456",11803,64
"9457",3724,65
"9458",4199,65
"9459",4346,65
"9460",5395,65
"9461",6002,65
"9462",6118,65
"9463",6119,65
"9464",6409,65
"9465",6413,65
"9466",6439,65
"9467",6673,65
"9468",6971,65
"9469",7341,65
"9470",7798,65
"9471",7839,65
"9472",7841,65
"9473",7919,65
"9474",8146,65
"9475",8264,65
"9476",9010,65
"9477",9124,65
"9478",9542,65
"9479",9851,65
"9480",9958,65
"9481",10099,65
"9482",10100,65
"9483",10107,65
"9484",10338,65
"9485",10421,65
"9486",10688,65
"9487",10780,65
"9488",10792,65
"9489",10818,65
"9490",10871,65
"9491",10957,65
"9492",11059,65
"9493",11063,65
"9494",11336,65
"9495",11584,65
"9496",11773,65
"9497",11935,65
"9498",2835,66
"9499",3052,66
"9500",3396,66
"9501",3728,66
"9502",3932,66
"9503",4203,66
"9504",4355,66
"9505",4652,66
"9506",5544,66
"9507",5998,66
"9508",6126,66
"9509",6134,66
"9510",6136,66
"9511",6144,66
"9512",6145,66
"9513",6298,66
"9514",6691,66
"9515",6963,66
"9516",7942,66
"9517",7944,66
"9518",8026,66
"9519",8136,66
"9520",8475,66
"9521",8836,66
"9522",9033,66
"9523",9424,66
"9524",9549,66
"9525",10003,66
"9526",10184,66
"9527",10265,66
"9528",10353,66
"9529",10419,66
"9530",10590,66
"9531",10685,66
"9532",10686,66
"9533",10696,66
"9534",10748,66
"9535",10879,66
"9536",10970,66
"9537",10972,66
"9538",11393,66
"9539",11732,66
"9540",11804,66
"9541",3053,67
"9542",3389,67
"9543",3562,67
"9544",3563,67
"9545",3564,67
"9546",3720,67
"9547",3723,67
"9548",4193,67
"9549",4499,67
"9550",4505,67
"9551",4508,67
"9552",5111,67
"9553",5219,67
"9554",5244,67
"9555",5393,67
"9556",5698,67
"9557",5799,67
"9558",5845,67
"9559",5847,67
"9560",5850,67
"9561",5852,67
"9562",5994,67
"9563",6147,67
"9564",6149,67
"9565",6291,67
"9566",6294,67
"9567",6419,67
"9568",6679,67
"9569",6680,67
"9570",6814,67
"9571",6823,67
"9572",6846,67
"9573",7335,67
"9574",7340,67
"9575",8021,67
"9576",8025,67
"9577",8038,67
"9578",8044,67
"9579",8248,67
"9580",8662,67
"9581",9544,67
"9582",9605,67
"9583",9814,67
"9584",9898,67
"9585",9904,67
"9586",10335,67
"9587",10371,67
"9588",10415,67
"9589",10700,67
"9590",10781,67
"9591",10793,67
"9592",10945,67
"9593",10958,67
"9594",10967,67
"9595",11148,67
"9596",11659,67
"9597",11805,67
"9598",11865,67
"9599",11871,67
"9600",3222,68
"9601",3390,68
"9602",3725,68
"9603",3881,68
"9604",4038,68
"9605",4511,68
"9606",4656,68
"9607",4806,68
"9608",5100,68
"9609",5240,68
"9610",5542,68
"9611",5969,68
"9612",5974,68
"9613",6422,68
"9614",6434,68
"9615",6436,68
"9616",6572,68
"9617",6705,68
"9618",6706,68
"9619",6985,68
"9620",7898,68
"9621",8043,68
"9622",8045,68
"9623",8134,68
"9624",8135,68
"9625",8145,68
"9626",8360,68
"9627",8925,68
"9628",9012,68
"9629",9111,68
"9630",9318,68
"9631",10008,68
"9632",10141,68
"9633",10275,68
"9634",10372,68
"9635",10451,68
"9636",10503,68
"9637",10589,68
"9638",10608,68
"9639",10687,68
"9640",10699,68
"9641",10782,68
"9642",10794,68
"9643",10872,68
"9644",10968,68
"9645",11057,68
"9646",11058,68
"9647",11241,68
"9648",11720,68
"9649",3558,69
"9650",3890,69
"9651",4510,69
"9652",6122,69
"9653",6273,69
"9654",6555,69
"9655",6707,69
"9656",6847,69
"9657",7941,69
"9658",8024,69
"9659",8046,69
"9660",8326,69
"9661",8920,69
"9662",9125,69
"9663",9545,69
"9664",9735,69
"9665",9812,69
"9666",10431,69
"9667",10505,69
"9668",10675,69
"9669",10698,69
"9670",10701,69
"9671",11129,69
"9672",11307,69
"9673",11509,69
"9674",11700,69
"9675",4357,70
"9676",4507,70
"9677",4509,70
"9678",4658,70
"9679",4659,70
"9680",5694,70
"9681",5848,70
"9682",5963,70
"9683",5996,70
"9684",6111,70
"9685",6292,70
"9686",6571,70
"9687",6574,70
"9688",6853,70
"9689",7228,70
"9690",7454,70
"9691",7939,70
"9692",8019,70
"9693",8039,70
"9694",8040,70
"9695",8137,70
"9696",8327,70
"9697",8459,70
"9698",8576,70
"9699",8719,70
"9700",8931,70
"9701",9011,70
"9702",9106,70
"9703",9305,70
"9704",9905,70
"9705",9907,70
"9706",10194,70
"9707",10271,70
"9708",10504,70
"9709",10518,70
"9710",10581,70
"9711",10591,70
"9712",10790,70
"9713",4200,71
"9714",4506,71
"9715",4654,71
"9716",5101,71
"9717",5217,71
"9718",5249,71
"9719",5518,71
"9720",6121,71
"9721",6264,71
"9722",6266,71
"9723",6554,71
"9724",6702,71
"9725",6854,71
"9726",7114,71
"9727",7241,71
"9728",7758,71
"9729",7797,71
"9730",7940,71
"9731",7999,71
"9732",8014,71
"9733",8041,71
"9734",8263,71
"9735",8464,71
"9736",9032,71
"9737",9219,71
"9738",9645,71
"9739",10274,71
"9740",10418,71
"9741",10519,71
"9742",10770,71
"9743",10795,71
"9744",10873,71
"9745",10986,71
"9746",11064,71
"9747",11219,71
"9748",11733,71
"9749",11990,71
"9750",11993,71
"9751",4202,72
"9752",4349,72
"9753",4356,72
"9754",4513,72
"9755",4647,72
"9756",4810,72
"9757",5218,72
"9758",5396,72
"9759",5543,72
"9760",5798,72
"9761",6112,72
"9762",6113,72
"9763",6259,72
"9764",6265,72
"9765",6296,72
"9766",6441,72
"9767",6542,72
"9768",7796,72
"9769",8000,72
"9770",8020,72
"9771",8124,72
"9772",8131,72
"9773",8194,72
"9774",8297,72
"9775",8794,72
"9776",9105,72
"9777",9547,72
"9778",9855,72
"9779",10215,72
"9780",10370,72
"9781",10434,72
"9782",10605,72
"9783",10697,72
"9784",10861,72
"9785",10880,72
"9786",10883,72
"9787",11066,72
"9788",11158,72
"9789",11218,72
"9790",11506,72
"9791",11736,72
"9792",4037,73
"9793",4205,73
"9794",4358,73
"9795",4657,73
"9796",5366,73
"9797",5697,73
"9798",5950,73
"9799",5997,73
"9800",6103,73
"9801",6290,73
"9802",6435,73
"9803",6437,73
"9804",6545,73
"9805",6704,73
"9806",7086,73
"9807",7087,73
"9808",7230,73
"9809",7645,73
"9810",7908,73
"9811",8013,73
"9812",8133,73
"9813",8142,73
"9814",8144,73
"9815",8239,73
"9816",8240,73
"9817",8253,73
"9818",9543,73
"9819",9809,73
"9820",10373,73
"9821",10517,73
"9822",10702,73
"9823",10881,73
"9824",10931,73
"9825",10969,73
"9826",11067,73
"9827",11664,73
"9828",11722,73
"9829",11872,73
"9830",11931,73
"9831",11994,73
"9832",11995,73
"9833",4653,74
"9834",4814,74
"9835",4955,74
"9836",5365,74
"9837",5537,74
"9838",5851,74
"9839",6272,74
"9840",6416,74
"9841",6552,74
"9842",6843,74
"9843",6991,74
"9844",8123,74
"9845",8132,74
"9846",8247,74
"9847",8359,74
"9848",8720,74
"9849",9646,74
"9850",9834,74
"9851",9914,74
"9852",9929,74
"9853",10013,74
"9854",10033,74
"9855",10276,74
"9856",10291,74
"9857",10791,74
"9858",10796,74
"9859",10941,74
"9860",11159,74
"9861",11222,74
"9862",11251,74
"9863",11991,74
"9864",3882,75
"9865",4348,75
"9866",4361,75
"9867",4660,75
"9868",4959,75
"9869",5519,75
"9870",5696,75
"9871",6150,75
"9872",6293,75
"9873",6994,75
"9874",7855,75
"9875",7897,75
"9876",7906,75
"9877",7907,75
"9878",8120,75
"9879",8130,75
"9880",8138,75
"9881",8453,75
"9882",8474,75
"9883",8527,75
"9884",8565,75
"9885",8834,75
"9886",9494,75
"9887",9729,75
"9888",9750,75
"9889",9810,75
"9890",10031,75
"9891",10198,75
"9892",10294,75
"9893",10520,75
"9894",10536,75
"9895",10884,75
"9896",11065,75
"9897",11344,75
"9898",3721,76
"9899",4036,76
"9900",4808,76
"9901",4956,76
"9902",4962,76
"9903",5105,76
"9904",5109,76
"9905",5846,76
"9906",6410,76
"9907",8122,76
"9908",8139,76
"9909",8246,76
"9910",8328,76
"9911",8444,76
"9912",8462,76
"9913",8540,76
"9914",9426,76
"9915",9710,76
"9916",9712,76
"9917",10014,76
"9918",10018,76
"9919",10110,76
"9920",10292,76
"9921",10349,76
"9922",10435,76
"9923",10604,76
"9924",10882,76
"9925",10973,76
"9926",11125,76
"9927",11936,76
"9928",4802,77
"9929",6001,77
"9930",6104,77
"9931",6401,77
"9932",6408,77
"9933",6544,77
"9934",6845,77
"9935",6993,77
"9936",8094,77
"9937",8125,77
"9938",8127,77
"9939",8128,77
"9940",8141,77
"9941",8143,77
"9942",8238,77
"9943",8245,77
"9944",8296,77
"9945",9196,77
"9946",9713,77
"9947",9813,77
"9948",9909,77
"9949",9915,77
"9950",9928,77
"9951",9936,77
"9952",10112,77
"9953",10270,77
"9954",10428,77
"9955",10603,77
"9956",10978,77
"9957",11033,77
"9958",11068,77
"9959",11588,77
"9960",11992,77
"9961",4512,78
"9962",4813,78
"9963",5107,78
"9964",5250,78
"9965",5390,78
"9966",5539,78
"9967",6146,78
"9968",6551,78
"9969",6553,78
"9970",6690,78
"9971",6992,78
"9972",7336,78
"9973",7896,78
"9974",8012,78
"9975",8117,78
"9976",8140,78
"9977",8241,78
"9978",8251,78
"9979",8358,78
"9980",8551,78
"9981",8835,78
"9982",9018,78
"9983",9609,78
"9984",9615,78
"9985",9616,78
"9986",9717,78
"9987",9815,78
"9988",9819,78
"9989",9821,78
"9990",9938,78
"9991",10109,78
"9992",10113,78
"9993",10115,78
"9994",10498,78
"9995",10694,78
"9996",10843,78
"9997",11223,78
"9998",11225,78
"9999",11252,78
"10000",11258,78
"10001",11337,78
"10002",11428,78
"10003",11488,78
"10004",5108,79
"10005",5110,79
"10006",6143,79
"10007",6815,79
"10008",7658,79
"10009",8126,79
"10010",8129,79
"10011",8237,79
"10012",8244,79
"10013",8463,79
"10014",8566,79
"10015",8629,79
"10016",8679,79
"10017",8751,79
"10018",9607,79
"10019",9608,79
"10020",9822,79
"10021",9910,79
"10022",10016,79
"10023",10116,79
"10024",10350,79
"10025",10885,79
"10026",11224,79
"10027",11400,79
"10028",11565,79
"10029",4192,80
"10030",4648,80
"10031",4807,80
"10032",4961,80
"10033",5106,80
"10034",5245,80
"10035",5364,80
"10036",5392,80
"10037",5538,80
"10038",5693,80
"10039",6123,80
"10040",6674,80
"10041",7117,80
"10042",7231,80
"10043",7236,80
"10044",7357,80
"10045",7866,80
"10046",7952,80
"10047",8002,80
"10048",8092,80
"10049",8148,80
"10050",8223,80
"10051",8243,80
"10052",8300,80
"10053",8346,80
"10054",8431,80
"10055",8564,80
"10056",8630,80
"10057",9317,80
"10058",9496,80
"10059",9604,80
"10060",9610,80
"10061",9730,80
"10062",9811,80
"10063",9913,80
"10064",9916,80
"10065",10036,80
"10066",10195,80
"10067",10196,80
"10068",10199,80
"10069",10214,80
"10070",10695,80
"10071",10703,80
"10072",11131,80
"10073",11567,80
"10074",11641,80
"10075",4201,81
"10076",4500,81
"10077",5514,81
"10078",5692,81
"10079",6988,81
"10080",7468,81
"10081",7895,81
"10082",8003,81
"10083",8121,81
"10084",8228,81
"10085",8349,81
"10086",8530,81
"10087",8661,81
"10088",9556,81
"10089",9611,81
"10090",9706,81
"10091",9709,81
"10092",9818,81
"10093",10009,81
"10094",10017,81
"10095",10019,81
"10096",10601,81
"10097",11306,81
"10098",11587,81
"10099",11937,81
"10100",11938,81
"10101",6257,82
"10102",6681,82
"10103",6974,82
"10104",7115,82
"10105",7355,82
"10106",7792,82
"10107",7998,82
"10108",8221,82
"10109",8227,82
"10110",8334,82
"10111",8344,82
"10112",8345,82
"10113",8425,82
"10114",8460,82
"10115",9546,82
"10116",9612,82
"10117",9707,82
"10118",10010,82
"10119",10108,82
"10120",10278,82
"10121",10356,82
"10122",10516,82
"10123",10602,82
"10124",10609,82
"10125",10947,82
"10126",10977,82
"10127",11489,82
"10128",11646,82
"10129",4812,83
"10130",7966,83
"10131",7997,83
"10132",8005,83
"10133",8242,83
"10134",8335,83
"10135",8350,83
"10136",8357,83
"10137",8447,83
"10138",8548,83
"10139",9201,83
"10140",9520,83
"10141",9613,83
"10142",9716,83
"10143",9833,83
"10144",10352,83
"10145",10513,83
"10146",10521,83
"10147",11069,83
"10148",11124,83
"10149",11315,83
"10150",11343,83
"10151",11568,83
"10152",4960,84
"10153",5391,84
"10154",6418,84
"10155",6822,84
"10156",6961,84
"10157",7116,84
"10158",7229,84
"10159",7992,84
"10160",8004,84
"10161",8010,84
"10162",8056,84
"10163",8160,84
"10164",8347,84
"10165",8440,84
"10166",8531,84
"10167",9400,84
"10168",9504,84
"10169",9647,84
"10170",9823,84
"10171",9906,84
"10172",9911,84
"10173",9934,84
"10174",10118,84
"10175",10131,84
"10176",10200,84
"10177",10272,84
"10178",10429,84
"10179",10664,84
"10180",10899,84
"10181",11512,84
"10182",11645,84
"10183",5973,85
"10184",6417,85
"10185",6536,85
"10186",7226,85
"10187",8191,85
"10188",8225,85
"10189",8229,85
"10190",8235,85
"10191",8236,85
"10192",8343,85
"10193",8432,85
"10194",9279,85
"10195",9389,85
"10196",9390,85
"10197",9391,85
"10198",9392,85
"10199",9614,85
"10200",9619,85
"10201",9708,85
"10202",9718,85
"10203",9816,85
"10204",9912,85
"10205",10117,85
"10206",10193,85
"10207",10856,85
"10208",10886,85
"10209",11130,85
"10210",11160,85
"10211",11313,85
"10212",11319,85
"10213",11421,85
"10214",11586,85
"10215",11721,85
"10216",5971,86
"10217",6106,86
"10218",6570,86
"10219",7105,86
"10220",7783,86
"10221",7795,86
"10222",8055,86
"10223",8325,86
"10224",8437,86
"10225",8441,86
"10226",8455,86
"10227",8543,86
"10228",9102,86
"10229",9378,86
"10230",9490,86
"10231",9500,86
"10232",9501,86
"10233",9617,86
"10234",9824,86
"10235",9840,86
"10236",10129,86
"10237",10132,86
"10238",10217,86
"10239",10357,86
"10240",10359,86
"10241",10436,86
"10242",10799,86
"10243",10890,86
"10244",11032,86
"10245",11123,86
"10246",11508,86
"10247",11566,86
"10248",11569,86
"10249",5667,87
"10250",6117,87
"10251",6569,87
"10252",7110,87
"10253",7354,87
"10254",7868,87
"10255",8218,87
"10256",8219,87
"10257",8222,87
"10258",8336,87
"10259",8351,87
"10260",8411,87
"10261",8438,87
"10262",8439,87
"10263",8449,87
"10264",8833,87
"10265",9267,87
"10266",9268,87
"10267",9618,87
"10268",9651,87
"10269",9919,87
"10270",10057,87
"10271",10130,87
"10272",10202,87
"10273",10515,87
"10274",10943,87
"10275",10974,87
"10276",11217,87
"10277",11511,87
"10278",5248,88
"10279",6576,88
"10280",6675,88
"10281",7337,88
"10282",7867,88
"10283",7996,88
"10284",8329,88
"10285",8342,88
"10286",8430,88
"10287",8436,88
"10288",8450,88
"10289",8738,88
"10290",9006,88
"10291",9280,88
"10292",9297,88
"10293",9381,88
"10294",9393,88
"10295",9499,88
"10296",9503,88
"10297",9711,88
"10298",10011,88
"10299",10012,88
"10300",10020,88
"10301",10201,88
"10302",10216,88
"10303",11492,88
"10304",11647,88
"10305",11735,88
"10306",6703,89
"10307",6844,89
"10308",6848,89
"10309",6984,89
"10310",7219,89
"10311",7452,89
"10312",7771,89
"10313",7869,89
"10314",7890,89
"10315",7894,89
"10316",8114,89
"10317",8118,89
"10318",8337,89
"10319",8428,89
"10320",8445,89
"10321",8446,89
"10322",8646,89
"10323",8650,89
"10324",8919,89
"10325",9200,89
"10326",9281,89
"10327",9385,89
"10328",9502,89
"10329",9606,89
"10330",9714,89
"10331",9719,89
"10332",9965,89
"10333",10030,89
"10334",10293,89
"10335",10351,89
"10336",10450,89
"10337",10610,89
"10338",10797,89
"10339",10857,89
"10340",11076,89
"10341",6440,90
"10342",7227,90
"10343",7991,90
"10344",8102,90
"10345",8204,90
"10346",8341,90
"10347",8532,90
"10348",8542,90
"10349",9170,90
"10350",9715,90
"10351",9894,90
"10352",10361,90
"10353",10976,90
"10354",10979,90
"10355",11490,90
"10356",5246,91
"10357",5821,91
"10358",6258,91
"10359",6960,91
"10360",8006,91
"10361",8009,91
"10362",8333,91
"10363",8442,91
"10364",8651,91
"10365",8736,91
"10366",9230,91
"10367",9282,91
"10368",9379,91
"10369",9498,91
"10370",9932,91
"10371",9956,91
"10372",10032,91
"10373",10143,91
"10374",10360,91
"10375",10430,91
"10376",10611,91
"10377",10854,91
"10378",11038,91
"10379",11165,91
"10380",11257,91
"10381",11405,91
"10382",11662,91
"10383",5247,92
"10384",6402,92
"10385",7108,92
"10386",7109,92
"10387",8101,92
"10388",8217,92
"10389",8230,92
"10390",8232,92
"10391",8234,92
"10392",8252,92
"10393",8332,92
"10394",8424,92
"10395",8433,92
"10396",8451,92
"10397",8739,92
"10398",9506,92
"10399",9817,92
"10400",9908,92
"10401",9933,92
"10402",10277,92
"10403",10595,92
"10404",11507,92
"10405",6256,93
"10406",6297,93
"10407",7111,93
"10408",7356,93
"10409",8116,93
"10410",8231,93
"10411",8352,93
"10412",8435,93
"10413",8443,93
"10414",8541,93
"10415",8544,93
"10416",8545,93
"10417",8647,93
"10418",8649,93
"10419",9270,93
"10420",9271,93
"10421",9492,93
"10422",9720,93
"10423",10015,93
"10424",10114,93
"10425",10280,93
"10426",10362,93
"10427",10704,93
"10428",10798,93
"10429",10889,93
"10430",11406,93
"10431",11407,93
"10432",11424,93
"10433",6107,94
"10434",6983,94
"10435",7240,94
"10436",7690,94
"10437",7995,94
"10438",8115,94
"10439",8233,94
"10440",8324,94
"10441",8330,94
"10442",8448,94
"10443",8452,94
"10444",8456,94
"10445",9095,94
"10446",9277,94
"10447",9380,94
"10448",9387,94
"10449",9388,94
"10450",9695,94
"10451",9751,94
"10452",9839,94
"10453",9853,94
"10454",10142,94
"10455",10183,94
"10456",10290,94
"10457",10522,94
"10458",10855,94
"10459",11253,94
"10460",6824,95
"10461",7238,95
"10462",7366,95
"10463",7776,95
"10464",7794,95
"10465",7865,95
"10466",8338,95
"10467",8339,95
"10468",8560,95
"10469",8636,95
"10470",8644,95
"10471",9094,95
"10472",9205,95
"10473",9278,95
"10474",9491,95
"10475",9505,95
"10476",9602,95
"10477",9603,95
"10478",9798,95
"10479",9917,95
"10480",9918,95
"10481",10056,95
"10482",10210,95
"10483",10261,95
"10484",10262,95
"10485",10281,95
"10486",10363,95
"10487",10514,95
"10488",10800,95
"10489",10985,95
"10490",11404,95
"10491",6255,96
"10492",6965,96
"10493",7872,96
"10494",7893,96
"10495",7967,96
"10496",8008,96
"10497",8100,96
"10498",8107,96
"10499",8108,96
"10500",8331,96
"10501",8340,96
"10502",8454,96
"10503",8457,96
"10504",8526,96
"10505",8547,96
"10506",8976,96
"10507",9072,96
"10508",9275,96
"10509",9276,96
"10510",9485,96
"10511",9592,96
"10512",9752,96
"10513",9797,96
"10514",10119,96
"10515",10273,96
"10516",10282,96
"10517",10858,96
"10518",10942,96
"10519",11338,96
"10520",11570,96
"10521",6677,97
"10522",7239,97
"10523",7462,97
"10524",7965,97
"10525",8113,97
"10526",8226,97
"10527",8533,97
"10528",8556,97
"10529",8637,97
"10530",8638,97
"10531",8641,97
"10532",9184,97
"10533",9283,97
"10534",9493,97
"10535",9624,97
"10536",9748,97
"10537",9920,97
"10538",9998,97
"10539",10111,97
"10540",10123,97
"10541",10203,97
"10542",10205,97
"10543",10213,97
"10544",10804,97
"10545",6676,98
"10546",6682,98
"10547",7793,98
"10548",8064,98
"10549",8099,98
"10550",8103,98
"10551",8434,98
"10552",8546,98
"10553",8549,98
"10554",8552,98
"10555",8559,98
"10556",8618,98
"10557",8643,98
"10558",8715,98
"10559",8735,98
"10560",8740,98
"10561",9031,98
"10562",9172,98
"10563",9386,98
"10564",9417,98
"10565",9509,98
"10566",10128,98
"10567",10284,98
"10568",10365,98
"10569",10689,98
"10570",10705,98
"10571",11039,98
"10572",11422,98
"10573",11571,98
"10574",6403,99
"10575",6539,99
"10576",7772,99
"10577",7993,99
"10578",8270,99
"10579",8639,99
"10580",8660,99
"10581",8721,99
"10582",8750,99
"10583",9022,99
"10584",9171,99
"10585",9182,99
"10586",9195,99
"10587",9269,99
"10588",9495,99
"10589",9591,99
"10590",9620,99
"10591",9691,99
"10592",10022,99
"10593",10125,99
"10594",11320,99
"10595",7234,100
"10596",7689,100
"10597",8095,100
"10598",8110,100
"10599",8216,100
"10600",8220,100
"10601",8557,100
"10602",8558,100
"10603",8635,100
"10604",8640,100
"10605",8642,100
"10606",8672,100
"10607",9183,100
"10608",9398,100
"10609",9408,100
"10610",9448,100
"10611",9694,100
"10612",9999,100
"10613",10023,100
"10614",10094,100
"10615",10764,100
"10616",10898,100
"10617",10975,100
"10618",11161,100
"10619",11495,100
"10620",11663,100
"10621",5970,101
"10622",6537,101
"10623",7579,101
"10624",7786,101
"10625",7994,101
"10626",8007,101
"10627",8106,101
"10628",8109,101
"10629",8111,101
"10630",8112,101
"10631",8553,101
"10632",8918,101
"10633",9181,101
"10634",9298,101
"10635",9382,101
"10636",9649,101
"10637",10098,101
"10638",10208,101
"10639",10891,101
"10640",10896,101
"10641",11145,101
"10642",6540,102
"10643",8105,102
"10644",8215,102
"10645",8323,102
"10646",8550,102
"10647",8554,102
"10648",9107,102
"10649",9180,102
"10650",9185,102
"10651",9394,102
"10652",9525,102
"10653",9650,102
"10654",9705,102
"10655",9722,102
"10656",9838,102
"10657",10182,102
"10658",10204,102
"10659",10312,102
"10660",10706,102
"10661",10784,102
"10662",10859,102
"10663",10887,102
"10664",10888,102
"10665",11070,102
"10666",11493,102
"10667",5820,103
"10668",7587,103
"10669",7892,103
"10670",8063,103
"10671",8104,103
"10672",8322,103
"10673",8563,103
"10674",8977,103
"10675",9693,103
"10676",10120,103
"10677",10207,103
"10678",10596,103
"10679",10768,103
"10680",10811,103
"10681",10980,103
"10682",10981,103
"10683",11164,103
"10684",11423,103
"10685",6827,104
"10686",7788,104
"10687",8555,104
"10688",8562,104
"10689",8716,104
"10690",8944,104
"10691",9179,104
"10692",9418,104
"10693",9521,104
"10694",10206,104
"10695",10523,104
"10696",10894,104
"10697",7096,105
"10698",7106,105
"10699",7107,105
"10700",7891,105
"10701",8214,105
"10702",8561,105
"10703",8619,105
"10704",8634,105
"10705",9085,105
"10706",9272,105
"10707",9273,105
"10708",9414,105
"10709",9523,105
"10710",9764,105
"10711",10437,105
"10712",10580,105
"10713",10612,105
"10714",10707,105
"10715",10801,105
"10716",10892,105
"10717",10893,105
"10718",11053,105
"10719",11494,105
"10720",6405,106
"10721",6708,106
"10722",8412,106
"10723",8429,106
"10724",8654,106
"10725",9021,106
"10726",9083,106
"10727",9084,106
"10728",9218,106
"10729",9399,106
"10730",9413,106
"10731",9593,106
"10732",9749,106
"10733",10330,106
"10734",10343,106
"10735",10395,106
"10736",10765,106
"10737",10767,106
"10738",11075,106
"10739",6575,107
"10740",7469,107
"10741",8205,107
"10742",8631,107
"10743",8657,107
"10744",8990,107
"10745",9173,107
"10746",9174,107
"10747",9178,107
"10748",9231,107
"10749",9372,107
"10750",9721,107
"10751",9825,107
"10752",9837,107
"10753",9852,107
"10754",9921,107
"10755",10332,107
"10756",10358,107
"10757",10597,107
"10758",10709,107
"10759",10805,107
"10760",10875,107
"10761",11339,107
"10762",11410,107
"10763",6254,108
"10764",7586,108
"10765",7682,108
"10766",7963,108
"10767",7969,108
"10768",8175,108
"10769",8203,108
"10770",8206,108
"10771",8516,108
"10772",8645,108
"10773",8648,108
"10774",8737,108
"10775",8913,108
"10776",8988,108
"10777",9073,108
"10778",9082,108
"10779",9086,108
"10780",9121,108
"10781",9186,108
"10782",9312,108
"10783",9421,108
"10784",9621,108
"10785",9623,108
"10786",9648,108
"10787",9957,108
"10788",10122,108
"10789",10172,108
"10790",10253,108
"10791",10285,108
"10792",10341,108
"10793",10414,108
"10794",10620,108
"10795",6263,109
"10796",6849,109
"10797",7365,109
"10798",8427,109
"10799",9087,109
"10800",9115,109
"10801",9137,109
"10802",9384,109
"10803",9419,109
"10804",9420,109
"10805",9527,109
"10806",9629,109
"10807",9826,109
"10808",9854,109
"10809",10331,109
"10810",10333,109
"10811",10535,109
"10812",10786,109
"10813",10895,109
"10814",10982,109
"10815",7095,110
"10816",7364,110
"10817",7473,110
"10818",7765,110
"10819",7768,110
"10820",7964,110
"10821",8062,110
"10822",8199,110
"10823",8212,110
"10824",8320,110
"10825",8387,110
"10826",8539,110
"10827",8733,110
"10828",8989,110
"10829",9199,110
"10830",9395,110
"10831",9484,110
"10832",9507,110
"10833",9830,110
"10834",10021,110
