"","V1","x","y","id"
"7021",1072,9813717.8916199,7346047.84807365,6038
"7022",1073,9913717.8916199,7346047.84807365,6039
"7023",1074,10013717.8916199,7346047.84807365,6039
"7024",1076,10213717.8916199,7346047.84807365,6040
"7025",1075,10113717.8916199,7346047.84807365,6041
"7026",554,8513717.8916199,7718047.84807365,6042
"7027",553,8413717.8916199,7718047.84807365,6043
"7028",308,6213717.8916199,7966047.84807365,6044
"7029",307,6113717.8916199,7966047.84807365,6045
"7030",311,6813717.8916199,7966047.84807365,6046
"7031",2640,4613717.8916199,6106047.84807365,6047
"7032",2821,5513717.8916199,5982047.84807365,6048
"7033",2993,5613717.8916199,5858047.84807365,6049
"7034",3001,6413717.8916199,5858047.84807365,6050
"7035",2650,5613717.8916199,6106047.84807365,6051
"7036",2646,5213717.8916199,6106047.84807365,6052
"7037",2648,5413717.8916199,6106047.84807365,6052
"7038",2645,5113717.8916199,6106047.84807365,6053
"7039",2647,5313717.8916199,6106047.84807365,6053
"7040",2649,5513717.8916199,6106047.84807365,6053
"7041",2633,3913717.8916199,6106047.84807365,6054
"7042",2632,3813717.8916199,6106047.84807365,6055
"7043",2800,3413717.8916199,5982047.84807365,6056
"7044",2631,3713717.8916199,6106047.84807365,6057
"7045",2630,3613717.8916199,6106047.84807365,6058
"7046",2634,4013717.8916199,6106047.84807365,6059
"7047",2651,5713717.8916199,6106047.84807365,6060
"7048",2644,5013717.8916199,6106047.84807365,6061
"7049",3000,6313717.8916199,5858047.84807365,6062
"7050",10544,4913717.8916199,-1829952.15192635,6063
"7051",10634,4913717.8916199,-1953952.15192635,6064
"7052",10632,4713717.8916199,-1953952.15192635,6065
"7053",10725,4813717.8916199,-2077952.15192635,6066
"7054",10633,4813717.8916199,-1953952.15192635,6067
"7055",10724,4713717.8916199,-2077952.15192635,6068
"7056",10543,4813717.8916199,-1829952.15192635,6069
"7057",10818,4713717.8916199,-2201952.15192635,6070
"7058",10906,4713717.8916199,-2325952.15192635,6071
"7059",8987,1913717.8916199,154047.84807365,6072
"7060",8986,1813717.8916199,154047.84807365,6073
"7061",8818,2113717.8916199,402047.84807365,6074
"7062",9391,2313717.8916199,-341952.15192635,6075
"7063",9392,2413717.8916199,-341952.15192635,6076
"7064",9280,2213717.8916199,-217952.15192635,6077
"7065",9281,2313717.8916199,-217952.15192635,6078
"7066",9282,2413717.8916199,-217952.15192635,6079
"7067",9393,2513717.8916199,-341952.15192635,6080
"7068",9389,2113717.8916199,-341952.15192635,6081
"7069",9390,2213717.8916199,-341952.15192635,6081
"7070",9279,2113717.8916199,-217952.15192635,6082
"7071",8897,1613717.8916199,278047.84807365,6083
"7072",9080,1713717.8916199,30047.8480736502,6084
"7073",9184,2313717.8916199,-93952.1519263498,6085
"7074",9182,2113717.8916199,-93952.1519263498,6086
"7075",9183,2213717.8916199,-93952.1519263498,6087
"7076",9085,2213717.8916199,30047.8480736502,6088
"7077",9083,2013717.8916199,30047.8480736502,6089
"7078",9084,2113717.8916199,30047.8480736502,6089
"7079",8988,2013717.8916199,154047.84807365,6090
"7080",8989,2113717.8916199,154047.84807365,6091
"7081",9278,2013717.8916199,-217952.15192635,6092
"7082",9387,1913717.8916199,-341952.15192635,6093
"7083",9388,2013717.8916199,-341952.15192635,6093
"7084",9277,1913717.8916199,-217952.15192635,6094
"7085",9276,1813717.8916199,-217952.15192635,6095
"7086",9275,1713717.8916199,-217952.15192635,6096
"7087",9181,2013717.8916199,-93952.1519263498,6097
"7088",9180,1913717.8916199,-93952.1519263498,6098
"7089",9082,1913717.8916199,30047.8480736502,6099
"7090",9179,1813717.8916199,-93952.1519263498,6100
"7091",9178,1713717.8916199,-93952.1519263498,6101
"7092",9081,1813717.8916199,30047.8480736502,6102
"7093",9386,1813717.8916199,-341952.15192635,6103
"7094",8900,1913717.8916199,278047.84807365,6104
"7095",8902,2113717.8916199,278047.84807365,6105
"7096",8901,2013717.8916199,278047.84807365,6106
"7097",8817,2013717.8916199,402047.84807365,6107
"7098",9079,1613717.8916199,30047.8480736502,6108
"7099",8985,1713717.8916199,154047.84807365,6109
"7100",8898,1713717.8916199,278047.84807365,6110
"7101",8984,1613717.8916199,154047.84807365,6111
"7102",8899,1813717.8916199,278047.84807365,6112
"7103",8819,2213717.8916199,402047.84807365,6113
"7104",9283,2513717.8916199,-217952.15192635,6114
"7105",8990,2213717.8916199,154047.84807365,6115
"7106",9086,2313717.8916199,30047.8480736502,6116
"7107",9185,2413717.8916199,-93952.1519263498,6117
"7108",9087,2413717.8916199,30047.8480736502,6118
"7109",8991,2313717.8916199,154047.84807365,6119
"7110",8903,2213717.8916199,278047.84807365,6120
"7111",8992,2413717.8916199,154047.84807365,6121
"7112",4283,5113717.8916199,4866047.84807365,6122
"7113",3973,5413717.8916199,5114047.84807365,6123
"7114",4714,2913717.8916199,4494047.84807365,6124
"7115",4872,4113717.8916199,4370047.84807365,6125
"7116",4573,3813717.8916199,4618047.84807365,6126
"7117",5165,4313717.8916199,4122047.84807365,6127
"7118",5038,5913717.8916199,4246047.84807365,6128
"7119",5181,5913717.8916199,4122047.84807365,6129
"7120",5315,4513717.8916199,3998047.84807365,6130
"7121",5314,4413717.8916199,3998047.84807365,6131
"7122",4563,2813717.8916199,4618047.84807365,6132
"7123",4564,2913717.8916199,4618047.84807365,6133
"7124",4725,4013717.8916199,4494047.84807365,6134
"7125",4724,3913717.8916199,4494047.84807365,6135
"7126",4568,3313717.8916199,4618047.84807365,6136
"7127",4574,3913717.8916199,4618047.84807365,6137
"7128",4426,3913717.8916199,4742047.84807365,6138
"7129",4576,4113717.8916199,4618047.84807365,6139
"7130",4575,4013717.8916199,4618047.84807365,6140
"7131",5182,6013717.8916199,4122047.84807365,6141
"7132",5447,2213717.8916199,3874047.84807365,6142
"7133",5446,2113717.8916199,3874047.84807365,6143
"7134",5443,1813717.8916199,3874047.84807365,6144
"7135",4613,8113717.8916199,4618047.84807365,6145
"7136",4764,8113717.8916199,4494047.84807365,6146
"7137",4612,8013717.8916199,4618047.84807365,6147
"7138",4765,8213717.8916199,4494047.84807365,6148
"7139",3674,7013717.8916199,5362047.84807365,6149
"7140",4596,6413717.8916199,4618047.84807365,6150
"7141",4611,7913717.8916199,4618047.84807365,6151
"7142",4464,7913717.8916199,4742047.84807365,6152
"7143",4463,7813717.8916199,4742047.84807365,6153
"7144",4310,7813717.8916199,4866047.84807365,6154
"7145",3673,6913717.8916199,5362047.84807365,6155
"7146",3672,6813717.8916199,5362047.84807365,6156
"7147",4300,6813717.8916199,4866047.84807365,6157
"7148",4451,6613717.8916199,4742047.84807365,6158
"7149",4627,9513717.8916199,4618047.84807365,6159
"7150",4626,9413717.8916199,4618047.84807365,6160
"7151",4478,9313717.8916199,4742047.84807365,6161
"7152",4625,9313717.8916199,4618047.84807365,6162
"7153",4776,9313717.8916199,4494047.84807365,6163
"7154",3195,8813717.8916199,5734047.84807365,6164
"7155",3196,8913717.8916199,5734047.84807365,6165
"7156",3367,9213717.8916199,5610047.84807365,6166
"7157",3025,8813717.8916199,5858047.84807365,6167
"7158",3197,9013717.8916199,5734047.84807365,6168
"7159",3024,8713717.8916199,5858047.84807365,6169
"7160",3199,9213717.8916199,5734047.84807365,6170
"7161",3368,9313717.8916199,5610047.84807365,6171
"7162",3862,9913717.8916199,5238047.84807365,6172
"7163",3372,9713717.8916199,5610047.84807365,6173
"7164",3539,9813717.8916199,5486047.84807365,6174
"7165",3026,8913717.8916199,5858047.84807365,6175
"7166",3860,9713717.8916199,5238047.84807365,6176
"7167",3027,9013717.8916199,5858047.84807365,6177
"7168",3198,9113717.8916199,5734047.84807365,6178
"7169",4017,9813717.8916199,5114047.84807365,6179
"7170",4018,9913717.8916199,5114047.84807365,6180
"7171",3702,9813717.8916199,5362047.84807365,6181
"7172",3703,9913717.8916199,5362047.84807365,6182
"7173",3861,9813717.8916199,5238047.84807365,6183
"7174",4022,10313717.8916199,5114047.84807365,6184
"7175",4023,10413717.8916199,5114047.84807365,6185
"7176",3866,10313717.8916199,5238047.84807365,6186
"7177",3867,10413717.8916199,5238047.84807365,6187
"7178",3203,9613717.8916199,5734047.84807365,6188
"7179",3540,9913717.8916199,5486047.84807365,6189
"7180",3704,10013717.8916199,5362047.84807365,6190
"7181",3864,10113717.8916199,5238047.84807365,6191
"7182",4020,10113717.8916199,5114047.84807365,6192
"7183",3863,10013717.8916199,5238047.84807365,6193
"7184",4016,9713717.8916199,5114047.84807365,6194
"7185",4019,10013717.8916199,5114047.84807365,6195
"7186",4763,8013717.8916199,4494047.84807365,6196
"7187",4766,8313717.8916199,4494047.84807365,6197
"7188",4597,6513717.8916199,4618047.84807365,6198
"7189",4614,8213717.8916199,4618047.84807365,6199
"7190",4762,7913717.8916199,4494047.84807365,6200
"7191",3353,7813717.8916199,5610047.84807365,6201
"7192",3360,8513717.8916199,5610047.84807365,6202
"7193",3361,8613717.8916199,5610047.84807365,6203
"7194",3183,7613717.8916199,5734047.84807365,6204
"7195",4297,6513717.8916199,4866047.84807365,6205
"7196",4298,6613717.8916199,4866047.84807365,6206
"7197",4448,6313717.8916199,4742047.84807365,6207
"7198",4449,6413717.8916199,4742047.84807365,6208
"7199",4296,6413717.8916199,4866047.84807365,6209
"7200",4146,7013717.8916199,4990047.84807365,6210
"7201",4299,6713717.8916199,4866047.84807365,6211
"7202",4142,6613717.8916199,4990047.84807365,6212
"7203",3991,7213717.8916199,5114047.84807365,6213
"7204",4139,6313717.8916199,4990047.84807365,6214
"7205",4295,6313717.8916199,4866047.84807365,6215
"7206",4138,6213717.8916199,4990047.84807365,6216
"7207",4450,6513717.8916199,4742047.84807365,6217
"7208",3510,6913717.8916199,5486047.84807365,6218
"7209",3511,7013717.8916199,5486047.84807365,6219
"7210",3174,6713717.8916199,5734047.84807365,6220
"7211",4774,9113717.8916199,4494047.84807365,6221
"7212",3366,9113717.8916199,5610047.84807365,6222
"7213",3533,9213717.8916199,5486047.84807365,6223
"7214",4170,9413717.8916199,4990047.84807365,6224
"7215",4775,9213717.8916199,4494047.84807365,6225
"7216",4624,9213717.8916199,4618047.84807365,6226
"7217",3534,9313717.8916199,5486047.84807365,6227
"7218",3363,8813717.8916199,5610047.84807365,6228
"7219",4171,9513717.8916199,4990047.84807365,6229
"7220",3535,9413717.8916199,5486047.84807365,6230
"7221",3859,9613717.8916199,5238047.84807365,6231
"7222",4015,9613717.8916199,5114047.84807365,6232
"7223",3700,9613717.8916199,5362047.84807365,6233
"7224",3699,9513717.8916199,5362047.84807365,6234
"7225",3697,9313717.8916199,5362047.84807365,6235
"7226",3531,9013717.8916199,5486047.84807365,6236
"7227",3532,9113717.8916199,5486047.84807365,6237
"7228",3362,8713717.8916199,5610047.84807365,6238
"7229",3359,8413717.8916199,5610047.84807365,6239
"7230",3698,9413717.8916199,5362047.84807365,6240
"7231",3185,7813717.8916199,5734047.84807365,6241
"7232",3358,8313717.8916199,5610047.84807365,6242
"7233",3184,7713717.8916199,5734047.84807365,6243
"7234",3356,8113717.8916199,5610047.84807365,6244
"7235",3357,8213717.8916199,5610047.84807365,6245
"7236",3355,8013717.8916199,5610047.84807365,6246
"7237",3354,7913717.8916199,5610047.84807365,6247
"7238",3365,9013717.8916199,5610047.84807365,6248
"7239",3364,8913717.8916199,5610047.84807365,6249
"7240",3176,6913717.8916199,5734047.84807365,6250
"7241",3812,4913717.8916199,5238047.84807365,6251
"7242",3653,4913717.8916199,5362047.84807365,6252
"7243",4432,4713717.8916199,4742047.84807365,6253
"7244",4430,4513717.8916199,4742047.84807365,6254
"7245",3974,5513717.8916199,5114047.84807365,6255
"7246",4130,5413717.8916199,4990047.84807365,6256
"7247",4587,5513717.8916199,4618047.84807365,6257
"7248",4588,5613717.8916199,4618047.84807365,6258
"7249",4742,5913717.8916199,4494047.84807365,6259
"7250",4440,5513717.8916199,4742047.84807365,6260
"7251",4441,5613717.8916199,4742047.84807365,6261
"7252",4292,6013717.8916199,4866047.84807365,6262
"7253",4291,5913717.8916199,4866047.84807365,6263
"7254",3664,6013717.8916199,5362047.84807365,6264
"7255",4589,5713717.8916199,4618047.84807365,6265
"7256",4281,4913717.8916199,4866047.84807365,6266
"7257",4128,5213717.8916199,4990047.84807365,6267
"7258",4284,5213717.8916199,4866047.84807365,6268
"7259",4438,5313717.8916199,4742047.84807365,6269
"7260",4125,4913717.8916199,4990047.84807365,6270
"7261",4129,5313717.8916199,4990047.84807365,6271
"7262",4285,5313717.8916199,4866047.84807365,6272
"7263",4127,5113717.8916199,4990047.84807365,6273
"7264",4439,5413717.8916199,4742047.84807365,6274
"7265",4126,5013717.8916199,4990047.84807365,6275
"7266",4286,5413717.8916199,4866047.84807365,6276
"7267",3970,5113717.8916199,5114047.84807365,6277
"7268",3961,4213717.8916199,5114047.84807365,6278
"7269",3962,4313717.8916199,5114047.84807365,6279
"7270",4120,4413717.8916199,4990047.84807365,6280
"7271",4121,4513717.8916199,4990047.84807365,6281
"7272",4123,4713717.8916199,4990047.84807365,6282
"7273",4122,4613717.8916199,4990047.84807365,6283
"7274",3963,4413717.8916199,5114047.84807365,6284
"7275",3811,4813717.8916199,5238047.84807365,6285
"7276",3967,4813717.8916199,5114047.84807365,6286
"7277",4277,4513717.8916199,4866047.84807365,6287
"7278",4278,4613717.8916199,4866047.84807365,6288
"7279",3666,6213717.8916199,5362047.84807365,6289
"7280",3661,5713717.8916199,5362047.84807365,6290
"7281",3818,5513717.8916199,5238047.84807365,6291
"7282",3665,6113717.8916199,5362047.84807365,6292
"7283",3813,5013717.8916199,5238047.84807365,6293
"7284",4280,4813717.8916199,4866047.84807365,6294
"7285",4279,4713717.8916199,4866047.84807365,6295
"7286",3972,5313717.8916199,5114047.84807365,6296
"7287",3971,5213717.8916199,5114047.84807365,6297
"7288",3815,5213717.8916199,5238047.84807365,6298
"7289",3969,5013717.8916199,5114047.84807365,6299
"7290",3814,5113717.8916199,5238047.84807365,6300
"7291",3816,5313717.8916199,5238047.84807365,6301
"7292",3968,4913717.8916199,5114047.84807365,6302
"7293",3817,5413717.8916199,5238047.84807365,6303
"7294",4433,4813717.8916199,4742047.84807365,6304
"7295",3662,5813717.8916199,5362047.84807365,6305
"7296",2971,3413717.8916199,5858047.84807365,6306
"7297",3633,2613717.8916199,5362047.84807365,6307
"7298",3504,6313717.8916199,5486047.84807365,6308
"7299",3309,3413717.8916199,5610047.84807365,6309
"7300",3140,3313717.8916199,5734047.84807365,6310
"7301",3141,3413717.8916199,5734047.84807365,6311
"7302",3308,3313717.8916199,5610047.84807365,6312
"7303",4134,5813717.8916199,4990047.84807365,6313
"7304",3985,6613717.8916199,5114047.84807365,6314
"7305",3986,6713717.8916199,5114047.84807365,6315
"7306",2982,4513717.8916199,5858047.84807365,6316
"7307",2983,4613717.8916199,5858047.84807365,6317
"7308",2812,4613717.8916199,5982047.84807365,6318
"7309",2815,4913717.8916199,5982047.84807365,6319
"7310",2816,5013717.8916199,5982047.84807365,6319
"7311",2986,4913717.8916199,5858047.84807365,6320
"7312",2813,4713717.8916199,5982047.84807365,6321
"7313",2814,4813717.8916199,5982047.84807365,6322
"7314",2985,4813717.8916199,5858047.84807365,6323
"7315",2984,4713717.8916199,5858047.84807365,6324
"7316",2639,4513717.8916199,6106047.84807365,6325
"7317",2643,4913717.8916199,6106047.84807365,6326
"7318",2811,4513717.8916199,5982047.84807365,6327
"7319",2810,4413717.8916199,5982047.84807365,6328
"7320",2818,5213717.8916199,5982047.84807365,6329
"7321",2817,5113717.8916199,5982047.84807365,6330
"7322",2981,4413717.8916199,5858047.84807365,6331
"7323",2980,4313717.8916199,5858047.84807365,6332
"7324",2803,3713717.8916199,5982047.84807365,6333
"7325",2804,3813717.8916199,5982047.84807365,6334
"7326",2805,3913717.8916199,5982047.84807365,6335
"7327",3149,4213717.8916199,5734047.84807365,6336
"7328",3150,4313717.8916199,5734047.84807365,6337
"7329",2979,4213717.8916199,5858047.84807365,6338
"7330",2977,4013717.8916199,5858047.84807365,6339
"7331",3151,4413717.8916199,5734047.84807365,6340
"7332",2978,4113717.8916199,5858047.84807365,6341
"7333",2807,4113717.8916199,5982047.84807365,6342
"7334",2806,4013717.8916199,5982047.84807365,6343
"7335",2637,4313717.8916199,6106047.84807365,6344
"7336",2638,4413717.8916199,6106047.84807365,6345
"7337",2809,4313717.8916199,5982047.84807365,6346
"7338",2801,3513717.8916199,5982047.84807365,6347
"7339",2802,3613717.8916199,5982047.84807365,6348
"7340",2808,4213717.8916199,5982047.84807365,6349
"7341",3980,6113717.8916199,5114047.84807365,6350
"7342",3646,4113717.8916199,5362047.84807365,6351
"7343",3483,4213717.8916199,5486047.84807365,6352
"7344",3499,5813717.8916199,5486047.84807365,6353
"7345",3497,5613717.8916199,5486047.84807365,6354
"7346",3496,5513717.8916199,5486047.84807365,6355
"7347",3498,5713717.8916199,5486047.84807365,6356
"7348",3488,4713717.8916199,5486047.84807365,6357
"7349",3495,5413717.8916199,5486047.84807365,6358
"7350",3503,6213717.8916199,5486047.84807365,6359
"7351",3833,7013717.8916199,5238047.84807365,6360
"7352",3506,6513717.8916199,5486047.84807365,6361
"7353",4147,7113717.8916199,4990047.84807365,6362
"7354",4143,6713717.8916199,4990047.84807365,6363
"7355",3990,7113717.8916199,5114047.84807365,6364
"7356",3989,7013717.8916199,5114047.84807365,6365
"7357",3832,6913717.8916199,5238047.84807365,6366
"7358",3671,6713717.8916199,5362047.84807365,6367
"7359",3988,6913717.8916199,5114047.84807365,6368
"7360",3983,6413717.8916199,5114047.84807365,6369
"7361",3669,6513717.8916199,5362047.84807365,6370
"7362",3670,6613717.8916199,5362047.84807365,6371
"7363",4145,6913717.8916199,4990047.84807365,6372
"7364",4144,6813717.8916199,4990047.84807365,6373
"7365",3827,6413717.8916199,5238047.84807365,6374
"7366",3829,6613717.8916199,5238047.84807365,6375
"7367",3828,6513717.8916199,5238047.84807365,6376
"7368",3485,4413717.8916199,5486047.84807365,6377
"7369",3317,4213717.8916199,5610047.84807365,6378
"7370",3320,4513717.8916199,5610047.84807365,6379
"7371",3330,5513717.8916199,5610047.84807365,6380
"7372",3152,4513717.8916199,5734047.84807365,6381
"7373",3153,4613717.8916199,5734047.84807365,6382
"7374",3329,5413717.8916199,5610047.84807365,6383
"7375",3160,5313717.8916199,5734047.84807365,6384
"7376",3161,5413717.8916199,5734047.84807365,6385
"7377",2987,5013717.8916199,5858047.84807365,6386
"7378",2988,5113717.8916199,5858047.84807365,6387
"7379",2990,5313717.8916199,5858047.84807365,6388
"7380",2819,5313717.8916199,5982047.84807365,6389
"7381",2822,5613717.8916199,5982047.84807365,6390
"7382",3159,5213717.8916199,5734047.84807365,6391
"7383",2991,5413717.8916199,5858047.84807365,6392
"7384",2992,5513717.8916199,5858047.84807365,6393
"7385",2820,5413717.8916199,5982047.84807365,6394
"7386",3157,5013717.8916199,5734047.84807365,6395
"7387",3158,5113717.8916199,5734047.84807365,6396
"7388",2989,5213717.8916199,5858047.84807365,6397
"7389",2823,5713717.8916199,5982047.84807365,6398
"7390",2824,5813717.8916199,5982047.84807365,6399
"7391",2825,5913717.8916199,5982047.84807365,6400
"7392",3336,6113717.8916199,5610047.84807365,6401
"7393",3331,5613717.8916199,5610047.84807365,6402
"7394",3332,5713717.8916199,5610047.84807365,6403
"7395",2995,5813717.8916199,5858047.84807365,6404
"7396",2994,5713717.8916199,5858047.84807365,6405
"7397",3162,5513717.8916199,5734047.84807365,6406
"7398",3163,5613717.8916199,5734047.84807365,6407
"7399",3164,5713717.8916199,5734047.84807365,6408
"7400",3166,5913717.8916199,5734047.84807365,6409
"7401",3165,5813717.8916199,5734047.84807365,6410
"7402",3333,5813717.8916199,5610047.84807365,6411
"7403",2996,5913717.8916199,5858047.84807365,6412
"7404",3167,6013717.8916199,5734047.84807365,6413
"7405",3334,5913717.8916199,5610047.84807365,6414
"7406",3335,6013717.8916199,5610047.84807365,6415
"7407",3173,6613717.8916199,5734047.84807365,6416
"7408",3170,6313717.8916199,5734047.84807365,6417
"7409",2999,6213717.8916199,5858047.84807365,6418
"7410",2998,6113717.8916199,5858047.84807365,6419
"7411",3338,6313717.8916199,5610047.84807365,6420
"7412",3339,6413717.8916199,5610047.84807365,6421
"7413",2997,6013717.8916199,5858047.84807365,6422
"7414",3337,6213717.8916199,5610047.84807365,6423
"7415",3341,6613717.8916199,5610047.84807365,6424
"7416",3340,6513717.8916199,5610047.84807365,6425
"7417",3342,6713717.8916199,5610047.84807365,6426
"7418",3489,4813717.8916199,5486047.84807365,6427
"7419",3490,4913717.8916199,5486047.84807365,6428
"7420",3325,5013717.8916199,5610047.84807365,6429
"7421",3324,4913717.8916199,5610047.84807365,6430
"7422",3326,5113717.8916199,5610047.84807365,6431
"7423",3156,4913717.8916199,5734047.84807365,6432
"7424",3155,4813717.8916199,5734047.84807365,6433
"7425",3663,5913717.8916199,5362047.84807365,6434
"7426",3822,5913717.8916199,5238047.84807365,6435
"7427",3819,5613717.8916199,5238047.84807365,6436
"7428",3805,4213717.8916199,5238047.84807365,6437
"7429",3804,4113717.8916199,5238047.84807365,6438
"7430",3647,4213717.8916199,5362047.84807365,6439
"7431",3652,4713717.8916199,5362047.84807365,6440
"7432",3810,4713717.8916199,5238047.84807365,6440
"7433",3650,4513717.8916199,5362047.84807365,6441
"7434",3651,4613717.8916199,5362047.84807365,6441
"7435",3808,4513717.8916199,5238047.84807365,6441
"7436",3809,4613717.8916199,5238047.84807365,6441
"7437",3966,4713717.8916199,5114047.84807365,6442
"7438",3965,4613717.8916199,5114047.84807365,6443
"7439",3658,5413717.8916199,5362047.84807365,6444
"7440",3964,4513717.8916199,5114047.84807365,6445
"7441",3500,5913717.8916199,5486047.84807365,6446
"7442",3660,5613717.8916199,5362047.84807365,6447
"7443",3659,5513717.8916199,5362047.84807365,6448
"7444",3502,6113717.8916199,5486047.84807365,6449
"7445",3501,6013717.8916199,5486047.84807365,6450
"7446",3654,5013717.8916199,5362047.84807365,6451
"7447",3657,5313717.8916199,5362047.84807365,6452
"7448",3656,5213717.8916199,5362047.84807365,6453
"7449",3494,5313717.8916199,5486047.84807365,6454
"7450",3493,5213717.8916199,5486047.84807365,6455
"7451",3491,5013717.8916199,5486047.84807365,6456
"7452",3492,5113717.8916199,5486047.84807365,6456
"7453",3655,5113717.8916199,5362047.84807365,6457
"7454",5625,5213717.8916199,3750047.84807365,6458
"7455",5626,5313717.8916199,3750047.84807365,6459
"7456",5322,5213717.8916199,3998047.84807365,6460
"7457",5473,5313717.8916199,3874047.84807365,6460
"7458",5474,5413717.8916199,3874047.84807365,6461
"7459",5323,5313717.8916199,3998047.84807365,6462
"7460",5324,5413717.8916199,3998047.84807365,6463
"7461",5476,5613717.8916199,3874047.84807365,6464
"7462",6080,5513717.8916199,3378047.84807365,6465
"7463",5780,5413717.8916199,3626047.84807365,6466
"7464",5627,5413717.8916199,3750047.84807365,6467
"7465",5779,5313717.8916199,3626047.84807365,6468
"7466",5477,5713717.8916199,3874047.84807365,6469
"7467",6086,6113717.8916199,3378047.84807365,6470
"7468",5630,5713717.8916199,3750047.84807365,6471
"7469",5784,5813717.8916199,3626047.84807365,6471
"7470",5783,5713717.8916199,3626047.84807365,6472
"7471",5629,5613717.8916199,3750047.84807365,6473
"7472",5935,6013717.8916199,3502047.84807365,6474
"7473",5934,5913717.8916199,3502047.84807365,6475
"7474",5475,5513717.8916199,3874047.84807365,6476
"7475",5628,5513717.8916199,3750047.84807365,6477
"7476",5929,5413717.8916199,3502047.84807365,6478
"7477",5786,6013717.8916199,3626047.84807365,6479
"7478",5785,5913717.8916199,3626047.84807365,6480
"7479",5930,5513717.8916199,3502047.84807365,6481
"7480",5781,5513717.8916199,3626047.84807365,6482
"7481",6231,6013717.8916199,3254047.84807365,6483
"7482",6230,5913717.8916199,3254047.84807365,6484
"7483",5931,5613717.8916199,3502047.84807365,6485
"7484",6085,6013717.8916199,3378047.84807365,6486
"7485",6084,5913717.8916199,3378047.84807365,6487
"7486",6081,5613717.8916199,3378047.84807365,6488
"7487",5782,5613717.8916199,3626047.84807365,6489
"7488",5937,6213717.8916199,3502047.84807365,6490
"7489",5778,5213717.8916199,3626047.84807365,6491
"7490",5933,5813717.8916199,3502047.84807365,6492
"7491",6083,5813717.8916199,3378047.84807365,6493
"7492",6082,5713717.8916199,3378047.84807365,6494
"7493",5932,5713717.8916199,3502047.84807365,6495
"7494",5788,6213717.8916199,3626047.84807365,6496
"7495",10988,4313717.8916199,-2449952.15192635,6497
"7496",4865,3413717.8916199,4370047.84807365,6498
"7497",4719,3413717.8916199,4494047.84807365,6499
"7498",4864,3313717.8916199,4370047.84807365,6500
"7499",5017,3813717.8916199,4246047.84807365,6501
"7500",5161,3913717.8916199,4122047.84807365,6502
"7501",5162,4013717.8916199,4122047.84807365,6503
"7502",5160,3813717.8916199,4122047.84807365,6504
"7503",5310,4013717.8916199,3998047.84807365,6505
"7504",5461,4113717.8916199,3874047.84807365,6506
"7505",5460,4013717.8916199,3874047.84807365,6507
"7506",5014,3513717.8916199,4246047.84807365,6508
"7507",5019,4013717.8916199,4246047.84807365,6509
"7508",5018,3913717.8916199,4246047.84807365,6510
"7509",4870,3913717.8916199,4370047.84807365,6511
"7510",4869,3813717.8916199,4370047.84807365,6512
"7511",5154,3213717.8916199,4122047.84807365,6513
"7512",4866,3513717.8916199,4370047.84807365,6514
"7513",4867,3613717.8916199,4370047.84807365,6515
"7514",4868,3713717.8916199,4370047.84807365,6516
"7515",5012,3313717.8916199,4246047.84807365,6517
"7516",5311,4113717.8916199,3998047.84807365,6518
"7517",4131,5513717.8916199,4990047.84807365,6519
"7518",4739,5613717.8916199,4494047.84807365,6520
"7519",5331,6113717.8916199,3998047.84807365,6521
"7520",4275,4213717.8916199,4866047.84807365,6522
"7521",4730,4713717.8916199,4494047.84807365,6523
"7522",4580,4813717.8916199,4618047.84807365,6524
"7523",4888,5713717.8916199,4370047.84807365,6525
"7524",5035,5613717.8916199,4246047.84807365,6526
"7525",4889,5813717.8916199,4370047.84807365,6527
"7526",5329,5913717.8916199,3998047.84807365,6528
"7527",5034,5513717.8916199,4246047.84807365,6529
"7528",5033,5413717.8916199,4246047.84807365,6530
"7529",5032,5313717.8916199,4246047.84807365,6531
"7530",4429,4213717.8916199,4742047.84807365,6532
"7531",4274,4113717.8916199,4866047.84807365,6533
"7532",5787,6113717.8916199,3626047.84807365,6534
"7533",4272,3913717.8916199,4866047.84807365,6535
"7534",4271,3813717.8916199,4866047.84807365,6536
"7535",4116,3813717.8916199,4990047.84807365,6537
"7536",4442,5713717.8916199,4742047.84807365,6538
"7537",4443,5813717.8916199,4742047.84807365,6539
"7538",5021,4213717.8916199,4246047.84807365,6540
"7539",4873,4213717.8916199,4370047.84807365,6541
"7540",4726,4113717.8916199,4494047.84807365,6542
"7541",5022,4313717.8916199,4246047.84807365,6543
"7542",5023,4413717.8916199,4246047.84807365,6544
"7543",4890,5913717.8916199,4370047.84807365,6545
"7544",5167,4513717.8916199,4122047.84807365,6546
"7545",5166,4413717.8916199,4122047.84807365,6547
"7546",4874,4313717.8916199,4370047.84807365,6548
"7547",4425,3813717.8916199,4742047.84807365,6549
"7548",4875,4413717.8916199,4370047.84807365,6550
"7549",4727,4213717.8916199,4494047.84807365,6551
"7550",3667,6313717.8916199,5362047.84807365,6552
"7551",3509,6813717.8916199,5486047.84807365,6553
"7552",4132,5613717.8916199,4990047.84807365,6554
"7553",4133,5713717.8916199,4990047.84807365,6555
"7554",3821,5813717.8916199,5238047.84807365,6556
"7555",3820,5713717.8916199,5238047.84807365,6557
"7556",4740,5713717.8916199,4494047.84807365,6558
"7557",4288,5613717.8916199,4866047.84807365,6559
"7558",4289,5713717.8916199,4866047.84807365,6560
