"IUCN.binomial" "AllGeogRange" "Body.mass.g" "LitSz" "AdultHeadBodyLen.mm" "GestLen.d" "LitPerYear" "SocGrpSz" "WeanAge.d" "SMA.d" "NeonateBodyMass.g" "MaxLifepsan.m" "PopDen.n.km2" "brain.mass.g" "IBI.d"
"Myotis_pilosus" 211106 79.1949893899247 3.27809965682869 148.870957069207 32.7411807193343 1.00447284446639 1.01622459126733 69.8361444019096 350.964334489551 2.81099524063953 60.8241147266238 98.37945593309 1.72121267802708 343.268535935349
"Myotis_planiceps" 27481 87.5827453156976 3.05346650052838 139.392866318948 33.727326698563 1.08661169221952 1.12123168365492 31.4826056211088 228.027571327728 4.26845272953546 48.9340778747606 2009.60324443817 1.29325660703611 276.583036455305
"Myotis_pruinosus" 228338 62.7229482903822 3.43063345855499 129.36899195889 30.8895765325203 1.00695555005672 1.01395947979003 66.2398204376197 365.428695235665 2.68208387219537 56.2013334690397 99.5183422899446 1.40473574608993 350.989088916099
"Myotis_punicus" 212036.07932732 75.8486000862997 3.46648055657894 144.208116365696 31.442981751762 1.00223392701823 1.01395947979003 69.7687783457786 355.322088565329 2.18506731649405 59.3212946881111 89.8858936745155 1.64166442765643 344.508721370783
"Myotis_ridleyi" 145029 4.06 1.01122067403286 43.2041977299242 88.5532824244003 1.00406288229992 257.945071617479 66.748009245191 409.778963877101 1.60377528068299 195.034592296607 215.689011491572 0.176972329874126 339.113713705258
"Myotis_riparius" 14188693 4.57 0.98 48.269627546364 110.945013706362 1.70738422105569 40.3393299757239 55.685736232993 183.352437965836 1.60864278860977 110.821010506323 260.050938125184 0.173 148.658214189066
"Myotis_rosseti" 87396 3.29 1.11225362219147 43.1535735019256 78.7841260686522 1.01104669193785 285.19779568046 60.004465107911 366.028677035729 1.05162308616734 190.196198932087 316.351248066448 0.130304374213361 300.625237112363
"Myotis_ruber" 1750799 4.99 1.11476511488816 47.2117290582082 84.8630824131898 1.65824576669058 25.0610575355394 37.9749790043401 158.334207566294 1.20875082263201 96.6012334231614 597.916544590468 0.139136098789942 114.852868583145
"Myotis_rufopictus" 968 7.07 1.6301741838008 62.6053222962357 52.1019917627168 1.57159445015611 1.91565480047095 38.2689276148738 179.617060991388 1.11600355117528 57.5885830539666 834.676260971399 0.270487267321289 140.350193638997
"Myotis_schaubi" 94732 66.3906589495667 3.32651928268275 130.874392158261 32.7644596254771 1.01104669193785 1 67.6657084285195 351.263117235578 2.57249224990446 63.5820863279427 106.947887900378 1.42734809100313 344.378733145882
"Myotis_scotti" 396006 55.8123852762705 2.76695055582289 123.220380533621 30.6785026648205 1.72802949932997 1 58.0576570476296 271.562170732636 3.12638436551479 63.4242018727151 126.146974788128 1.25703935179094 188.574896120315
"Myotis_septentrionalis" 4947179 18.5110995436397 0.987272861630689 59.3738162674177 110.079547480697 1 561.381838081765 56.2159796254446 457.746662005981 4.11047908299429 180.924759384287 210.411363411439 0.448828006438336 337.905309823192
"Myotis_sicarius" 2912 56.8074092794525 2.23694883388537 121.470223881874 35.8480604502978 1.83872542842077 1.18297757224291 61.2158850064497 277.673295540206 4.41604764420217 49.046672707108 208.361689184658 1.2635311095607 187.627403371776
"Myotis_siligorensis" 1270991 2.93 0.98 45.985534146203 91.2880060505524 1.78125418631773 6.5425721492885 48.0055091003562 135.543377918469 1.12110149520039 81.4503260820949 322.172235411127 0.10575 120.293698822011
"Myotis_simus" 5046400 8.2 0.98 55.524788245058 101.557370023333 1.86365887414247 5.07432469457256 47.4473594275589 169.039379264666 1.57038507826007 79.7525101109145 317.369499272342 0.298784712999501 125.387593630433
"Myotis_sodalis" 1653517 7.15 0.99 47.43 80.9175839155398 1 28 46.07 356.56 4.53 240 238.974404153963 0.260051676076408 298.787792096512
"Myotis_stalkeri" 650 75.112712495235 2.26570588633229 129.76682780592 33.3428904679363 1.99437410584396 1.0305385688198 28.3213417777173 146.461645428637 5.04280305762379 35.6298441519461 1849.23185138457 1.2446020370371 115.538591705084
"Myotis_thysanodes" 3233047 8.49 0.99 52.39 53.55 1 219.198421898109 22.69 311.673860816317 2.53 219.6 462.33966295497 0.239427496141021 205.134203780136
"Myotis_tricolor" 2252960 13.67 0.99 54.7818815449435 77.43 1 43.9714117250365 41.88 157.84 2.02288723005318 111.316651185969 346.624481124028 0.259 146.042084076376
"Myotis_velifer" 2346957 9.82 0.99 57.0003725492961 63.77 1 5000 43 420.91 3.09 135.96 290.09393470098 0.292917730549118 268.958417631025
"Myotis_vivesi" 27976 25.63 0.99 70.5245463680764 114.08278275811 1.01927890871646 118.618089786733 59.7769003489111 349.917645478166 2.82 120 310.682503644757 0.558988232381018 277.35496940585
"Myotis_volans" 4590337 8.71 0.99 59.8200769700201 120.249457038181 1 5.43196517063489 52.1494633890082 243.59 2.01 51 234.121782606997 0.302390829965271 229.175281163382
"Myotis_welwitschii" 1643773 15.88 0.99762811600469 58.5751357560865 108.529753289179 1 630.056519424037 58.6516273374425 468.230208084452 2.98916837096961 196.012032811053 191.166651513353 0.391820288298773 327.036232618907
"Myotis_yanbarensis" 1106 67.6181672466232 2.29284672688679 126.802997116752 33.9386758846373 2.00148332794579 1.03770653142061 27.7656936813444 155.276608474493 4.92735816056123 36.6676790726608 1518.04608177166 1.23986153190153 111.216500519328
"Myotis_yumanensis" 3574574 5.15 0.99 47.7078976754411 78.8218216321278 1 30.733304409918 45.3347590605396 245.393746568012 0.79 105.96 356.676739821592 0.13 213.945424774239
"Myrmecobius_fasciatus" 3556 511.44 3.68 230 14 1 1 269.23 255 0.105364900732397 72 5.3 4.79779576297216 365
"Myrmecophaga_tridactyla" 14180040 29531.83 1 1124.72 182.74 1 1 79.96 1227.12 1500 312 1.1 131.102232491095 428.766650327124
"Mysateles_garridoi" 2220 95.7770699427142 3.19861797011248 146.613780670525 33.4166394951794 1.14510319206083 1.18284397422203 31.7483877421779 174.254533494852 4.25480251597738 46.9550307026176 2027.72008646739 1.3734082751681 207.97190991223
"Mysateles_gundlachi" 438 234.693004174326 2 199.674033609231 41.5413836221049 2.07430177236748 1 50.6257498867934 192.668733734367 10.7486753191488 47.5528718269398 171.81267069447 3.52365637649449 134.686771569369
"Mysateles_meridionalis" 247 75.7250443016448 2.55698153990007 142.10469922989 29.5756736865409 3.0746850043939 1.1077009573685 20.2825042407938 89.2443488131533 5.18332657186295 34.1208037722132 1188.4098214953 1.18892429655263 57.7903075700852
"Mysateles_prehensilis" 438 1650 2 412.276911438942 70.3048979160542 1.84137943635159 1.40159344094851 89.8740756184964 535.593972595464 55.1581959148189 150.52759905279 10.8669937824198 13.9627533148796 203.4712876425
"Mystacina_robusta" 265229 27.41 4.07347482017945 94.3307314609955 25.5417632309232 2 1.12242401435256 26.8027572927888 89.7876734540761 1.99053730829345 35.9054107723047 536.005379455091 0.720919476233587 45.8340181018698
"Mystacina_tuberculata" 116140 13.14 0.99 64.2827757494635 94.8728105152297 1 34.0083283944555 40.5269051055179 257.161487057163 3.2 91.2 642.814969202663 0.396558354468136 194.103435205549
"Mystromys_albicaudatus" 578924 86.85 3 146.859965752376 37 5.2 1 32 124.72 6.5 72 413.000986231246 1.39 36
"Myzopoda_aurita" 142179 9.1 1.66475056428406 58 59.5574542882112 1.36616951746195 3.13870596437851 37.5935844683845 165.477595184293 1.24360782178185 78.5038269722135 695.493306444831 0.254066363490097 145.962924386471
"Myzopoda_schliemanni" 142179 79.6912941361206 3.40879924114435 135.6069810005 33.3865050837098 1.02715876215013 1.14076604734563 31.1305700134289 240.721853807719 3.90392006446935 46.5395796534481 1786.54188844253 1.31072189360478 258.285301822248
"Naemorhedus_baileyi" 75508 28863.45 1.5 1040 212.91 1 1 105 540 1201.16196582781 219 1.7993186357656 114.934420706252 365
"Naemorhedus_caudatus" 1745166 26999.99 1.21106327548948 1022.24174219161 181.8421064542 1.00419951446608 2.81346915594988 83.4778492823965 464.760372015085 1587.30354536725 108.96 1.41425697550529 98.7381815143994 354.622455965518
"Naemorhedus_goral" 334184 28796.51 1 1060 212.91 1 8 59.27 1016.66 2000 211.2 2.75937185103292 123.465512428094 365
"Naemorhedus_griseus" 448495 1195.15181426131 1.10438520645456 370.432524706026 110.576369200702 1.00671611917358 1.63499036488337 107.414669172782 687.774196712926 57.0721608486398 207.96 23.4342399145389 15.1096459673881 362.373097734199
"Nandinia_binotata" 4314723 2167.2 1.84 498.51 65.35 2 1.48786818252039 63.81 1015 56 222 4.99 17.29 182.5
"Nanger_dama" 1417713 71424.8099999999 1 1462.78 194.93 1 15 105 109.36 3591.75811910278 207.96 0.18 141.746397645838 182.5
"Nanger_granti" 1024665 55464.46 1 1529.99 191.21 1 6.80163986527983 180 249.81 5215.17 152.04 3.92 149.30957865583 365
"Nanger_soemmerringii" 876843.000000001 41582.93 1 1360 192.53 0.987488887023151 12 180 413.84 3045.71641027998 186 5.47 146.449772367339 366.219303688166
"Nannosciurus_melanotis" 242270 50 2.86893852524527 95 29.921244072478 1.76699595839471 1 62.3035875960761 266.98120083591 1.55793143718671 52.5315774160001 86.4115200015754 0.959057979276527 164.622079586475
"Nanonycteris_veldkampii" 2525423 21.89 0.98 69.1408080043427 97.1932221750157 1.94634594142847 7.13342188860512 46.8964850339151 183.912509656507 3.58217232811747 81.1724870617414 298.506272580384 0.461551317514721 135.99277170599
"Napaeozapus_insignis" 2006851 22.25 4.5 89.73 22.73 1.25 1 34.99 420.91 0.93 48 667.18 0.48 91
"Nasalis_larvatus" 604868 12265.65 1.02 647.49 165.04 0.67 12 211.75 1894.11 450 252 8.99 90.6699313 547.5
"Nasua_narica" 2238049 4578.43 4 549.58 76.82 0.999875172446806 4 132.63 1009.04 140 212 6.07 44.17 365
"Nasua_nasua" 11810548 3775.5 3.69 527.63 75.06 1.08172009860733 1.81548177408274 113.15 841.82 144.91 212.4 15.42 26.63 365
"Nasuella_olivacea" 147633 1339.99 1.77425764188057 387.34 67.3005033029192 1.79338939380528 1.29923198226504 82.9950557233619 518.677070543004 49.634847537443 167.209513230391 14.071499700613 12.3780527529241 200.830756455355
"Natalus_espiritosantensis" 4221173 5.68 0.99 66.7833798640391 244.85 1 7.36745575890891 50.53 271.428309877646 1.83 57.96 269.40251306534 0.274701116909952 225.770525661524
"Natalus_jamaicensis" 11032 75.9704336784169 2.64741599494164 132.931640356762 34.5019896846907 1.49909967313474 1.06174591785498 28.9827711580427 154.019618708679 4.66877631778956 44.8878475569849 1663.04979052329 1.19989718744916 164.752517935324
"Natalus_lanatus" 4030150 55.9949125047953 2.72075915732225 122.806313844775 31.0524974572609 1.88113907411876 1.00695555005672 56.048332547086 239.674384992684 3.81397499615716 61.8297539246438 108.209284895545 1.32008932002461 147.749046305037
"Natalus_major" 74468 65.5286312915525 2.79954242639804 119.911315718586 28.7760197544267 2.32555292952895 1.02329299228075 23.3123710517801 111.299328421575 4.40185867956362 32.1094751265466 1164.30431265279 1.1437692225555 58.8258338615435
"Natalus_mexicanus" 4221173 5.68 0.99 66.7833798640391 244.85 1 7.36745575890891 50.53 271.428309877646 1.83 57.96 269.40251306534 0.274701116909952 225.770525661524
"Natalus_primus" 105608 79.700089597016 3.15892838710836 139.011896001295 33.6163806100665 1.0063058855007 1 67.5415570021225 336.354231566916 3.74217472471452 64.7313398045868 153.947823636967 1.49198433393889 336.735380864426
"Natalus_stramineus" 4221173 5.68 0.99 66.7833798640391 244.85 1 7.36745575890891 50.53 271.428309877646 1.83 57.96 269.40251306534 0.274701116909952 225.770525661524
"Natalus_tumidirostris" 1118277 6.3 1.05585067330922 46.0668605720189 90.5147413512022 0.997127313358933 266.315767566384 46.9866681849918 407.109719893266 2.28273954583167 228.254417774347 235.852845907459 0.24525 313.896806183417
"Neacomys_dubosti" 221328 94.4749052986084 4.14477736595428 148.736026768196 30.2429038362286 1 1.82500367199865 33.887357505122 252.118279858839 3.47992815772888 77.1073803783182 1792.3215818377 1.46001201027922 278.015492210542
"Neacomys_guianae" 583820 15.87 5.03965681382383 99.5887022669881 21.6406124012851 1.87923638200029 1 67.5042150726853 279.458063377188 0.352744821193449 44.7341854431683 27.45 0.677141842230376 161.256933457153
"Neacomys_minutus" 79021.0000000001 66.0872800173106 4.01574474264951 131.342653726701 32.9038290124951 1.01395947979003 1.01742223661307 67.3637994418228 341.085117903798 2.53986091346796 61.419811904978 99.8440564515563 1.34813163583606 349.531541036328
"Neacomys_musseri" 4452 60.0103684672116 2.59110347132012 122.944701211337 33.1935772896666 2.12702560434835 1.0305385688198 28.7632458803083 155.615216877219 4.49875619653688 40.3816953706419 2077.62164280303 1.21632807170901 99.4859735867442
"Neacomys_paracou" 955057.999999999 58.9900568488206 4.07888357911497 118.369251881015 25.5300676797905 2.39178934352584 1.02329299228075 23.0565988041221 91.8927308524814 3.75083334127027 35.3146054564853 500.682249077012 1.03347363647468 44.5002697929315
"Neacomys_spinosus" 3942627 19 4.73054968906725 88.8188089639444 21.3817926568944 1.95040599644948 1 52.6521610579316 214.149136470374 0.607994287800032 49.1016107655251 106.518268763236 0.540116083954074 153.141542527682
"Neacomys_tenuipes" 16585 19 3.94 88.8607077906392 24.4248662374513 6.1 1 19.3069064924548 31.19 1.52064861402921 29.4790557617941 273.07 0.49484150876159 37.3897983398821
"Neamblysomus_gunningi" 26218 28.13 4.02184324763626 123.77 33.0113109654476 1.01807907781331 1 71.8271391249233 383.298483757423 0.64284535980615 40.6007836577661 144.062434099211 0.847116777401573 359.994635362278
"Neamblysomus_julianae" 58057 21.99 0.96 100.84 58.5138533265943 1.82872431801186 1 72.0584814082929 269.372561435801 1.85540656798806 42.17797596438 150.907531519956 0.699065053406829 159.235959382602
"Necromys_amoenus" 235719 27.09 4.41769458533976 102.246087859727 21.7416580549101 3.72795311023507 1.20441192719672 17.8614136020012 31.1124250602415 2.43361163840876 29.1662761940064 1789.26 0.669689927013364 23.7208562250391
"Necromys_benefactus" 19769.119742279 31 2.91608185777774 103.748132053505 33.3914491725132 2.25221650690792 1.03041055791125 30.5828676362981 139.77920430711 2.5476123954765 40.0528150438008 1028.48484125043 0.780510956463448 81.9194520848838
"Necromys_lactens" 150222 32.9 3.32561222897487 112.328512041759 31.1594742173478 1.01395947979003 1.01395947979003 66.8451122428478 385.697674809718 0.704201696275243 42.9316547237852 141.533148785401 0.787235117975231 352.416311267918
"Necromys_lasiurus" 5491500 39.93 4.5 144.99 21.97 3.74211883564657 1.34882132433493 19.0688245623904 39.06 3.57 42.3140801531822 1180 0.815041627265632 26.1006710371009
"Necromys_lenguarum" 567005 56.5011173149839 3.49227942240925 129.563123375015 30.6850993519465 1.00406288229992 1 59.4633843449752 342.09668885158 2.69569204783292 61.8804887631324 111.285718862205 1.44957983095526 347.32165160767
"Necromys_obscurus" 30534 40.69 4.86 115.922987456237 29.8077851643249 1.00223392701823 1.00695555005672 71.0576215160176 383.391356365474 0.527843676225229 39.3541825032983 218.202540750756 0.903538507056773 361.250683709391
"Necromys_temchuki" 108126 47.2 2.62954320959169 114.737635187353 29.1367911723516 2.39813983369898 1.02101212570719 22.8107411636112 105.780563204614 4.02813719368087 34.5408083798653 1385.33563398904 1.03165708791973 49.6406025495913
"Necromys_urichi" 1494452 44.84 5.18 110.533348526038 23.8682824540112 3.6 1.10190511587661 25.2199461833463 84.23 2.61783605190583 40.8877555887849 304.58 0.802666855291663 36.462407505193
"Nectogale_elegans" 479593 38.82 3.31779727837407 109 28.1574917639202 1.82610379673113 1 55.7869127119996 188.735295730163 1.3175140061378 43.6245835016011 152.790521207729 0.769669878013617 153.907600054836
"Nectomys_apicalis" 21755 86.0718856073718 2.02824964969469 145.883255706062 46.2953609299869 1.00508314575966 2.76236877517372 36.2282166959027 239.256498846208 6.06624426080978 83.0558916767697 1226.61725137095 1.19602410969398 250.73614977885
"Nectomys_magdalenae" 90315.0000000001 70.5879522144428 2.40575640544774 125.634200607049 33.2700305502836 1.83946309024062 1.01395947979003 27.8356027614182 189.495131302623 4.71115460847476 41.2188779915419 1673.60635382968 1.20078578340719 118.677339489725
"Nectomys_palmipes" 18917 81.2292697227592 1.97000922331054 145.605108132235 47.3680272221315 0.999004599044548 2.797056135455 36.240183831228 229.291259511664 6.0312299847251 85.0676108478869 1141.47742044998 1.1642561499618 252.903203620409
"Nectomys_rattus" 2910 248.8 4.5 182.346819967476 25.0118046103405 1.89883432040548 1 71.8686668335032 269.923127469285 2.18928776950803 46.0326328853054 80.5501068580659 2.40375396738758 164.304561558585
"Nectomys_squamipes" 10605577 184.98 4.5 182.42 33.9033104613313 1.90758347549413 1 45.1530173955045 187.280479015727 6.55335445736418 58.5481656675052 212.58 2.34549970563398 139.742237928339
"Nelsonia_goldmani" 10083 50 2.4896126425498 116.050438177857 30.0036198586178 2.35171253768145 1.07039094150154 21.8306722847857 114.660567047337 4.20139658273572 34.7454284537734 1337.83040026695 1.01440484387772 53.3628704094628
"Nelsonia_neotomodon" 41988 80 2.79660203627442 142.682772231633 34.2407794552185 1.02449896790865 1.0681377774495 61.8872880102292 328.983158170477 4.37565902530373 64.177819924416 148.824800910241 1.50238582973163 336.630068197547
"Neodon_forresti" 525056 63.8478167946858 4.00060057946336 131.249621734001 31.1571841987859 1 1.00920501526615 65.9646838820299 349.09005625348 2.59380926114113 61.8329534529236 92.2365611795125 1.45556517944891 347.059779021486
"Neodon_irene" 525056 63.8478167946858 4.00060057946336 131.249621734001 31.1571841987859 1 1.00920501526615 65.9646838820299 349.09005625348 2.59380926114113 61.8329534529236 92.2365611795125 1.45556517944891 347.059779021486
"Neodon_juldaschi" 383843 44.57 3.52 114.583351814864 22.7329661878661 2.74673154608587 1.10380037068303 20.1828898223756 46.1337263654816 2.75972950413635 33.0875991785471 1325.61847488369 0.731660816777765 26.6
"Neodon_sikimensis" 158427 156.928260499166 2.25 198.0113212069 43.7883871265517 1.03014971356618 1.26177921084963 64.4573260714974 360.108163043612 9.58112850744167 91.7603597827774 154.053900385626 2.96087761865903 354.875309976504
"Neofelis_diardi" 6038743 14945.05 2.25 836.74 93.44 1.00857407469943 1 111.67 753.48 166.49 204 0.24999999 61.4316138142727 364.224735543951
"Neofelis_nebulosa" 6038743 14945.05 2.25 836.74 93.44 1.00857407469943 1 111.67 753.48 166.49 204 0.24999999 68.71 364.224735543951
"Neofiber_alleni" 93377 265.38 2.33 199.49 28.26 4.5 1 20.92 95.8 9.33 49.0373650205535 14515.71 2.72 54.6457790396754
"Neohylomys_hainanensis" 33999 52.21 3.85126552683196 134.99 32.5855407467901 1.01807907781331 1.03648500868119 73.5866597865097 371.63674146926 1.46475318907947 50.8967202820498 84.1570830314436 1.37042903356966 351.835752128859
"Neomys_anomalus" 1812742 13.19 7.1 75.99 26 2.41795453885237 1 27.84 106.45 0.58 24 648.602749638597 0.28025 54.6946701847599
"Neomys_fodiens" 3892632 15.26 6.39 81.94 21.38 2 1 35.34 320.22 0.71 36 320 0.31475 59
"Neomys_teres" 15976 12.85 3.32908251068847 86.94 28.8583363030991 1.67444034521001 1.15805136900417 40.6225024836878 218.562104470486 1.06948848979875 36.5157852505825 634.918191762417 0.441403389806114 170.360406666205
"Neonycteris_pusilla" 132013 84.6127796233101 3.03646407215658 142.303942699274 35.1960831547352 1.0178376534477 1.19468813508584 52.9019769878152 339.890743909864 4.5622967409932 61.9824163488152 206.207743339744 1.59491604535278 312.019085279352
"Neophascogale_lorentzii" 2683 212 2.19959826567987 195.77 42.6749680911303 2.06244657033227 1.00695555005672 51.8992894037548 212.626772472458 8.98529767421 56.4767915194386 77.2942415485221 3.969434612674 145.414727019103
"Neopteryx_frosti" 3998 57.971059637562 0.98 118.051027598861 52.311602351749 1.75353842258248 1.48293600055563 43.0974536977024 199.423944896998 6.3957752562559 54.2641797917345 519.737210860539 1.13925325426696 166.468856823971
"Neotetracus_sinensis" 57799 86.9 4.28 117.96 28.8144579107905 2 1.00920501526615 28.0954587054581 150.291341671142 3.92836284462401 43.1155823029333 1206.13091769216 1.2696889005757 107.384268670341
"Neotoma_albigula" 1847161 208.18 2.14 175.47 37 2 1 33.5 94.14 11.21 92.4 610.11 2.17 49
"Neotoma_angustapalata" 7870.99999999999 198 2.50594820040389 205.883233589114 63.6279096563586 1.03997836676639 1.73358699543276 66.9108325148464 364.41860911256 14.7600852395523 131.752501107288 110.23676832072 3.79144268182249 346.321772553922
"Neotoma_cinerea" 3691491 285.89 3.45 208.96 29.69 1.5 1 26.35 525 14.4 36 782.960657271925 2.65 30
"Neotoma_devia" 92860 200 2.1 180.47047535316 36 2.13491133810852 1.03947108337618 21 196.255028950327 10 42.3958622156157 1806.54677097944 1.86811314728074 88.9447376547497
"Neotoma_floridana" 1530782 249.16 3.11 212.67 34.84 2.5 1 37.31 175.38 14.04 36 273.98 3.04 83
"Neotoma_fuscipes" 301476 213.26 2.79 207.38 33.21 1.75 1 27.49 222.130453643625 13.15 44.4479483036598 1700 2.66 98.1271146095112
"Neotoma_goldmani" 155430 198 1.29 144.96 99.1871215652672 1.05582141524866 3.62063157998946 96.8043733143941 386.296783473315 13.8942809987272 154.042578323391 78.7539821725991 2.98580178940746 344.24896411408
"Neotoma_lepida" 932385.000000001 143.88 2.7 163.73 32.99 3.5 1 33.24 94.59 9.36 67 674.58 1.80881632890264 60
"Neotoma_leucodon" 1847161 215 3.40229328785802 202.173692138546 34.8638209622546 1.01104669193785 1.02498809236162 65.3536185461354 356.933128165413 7.03831097179761 75.6127621748271 83.6443935495713 3.81725098991558 349.325719977701
"Neotoma_macrotis" 301476 225.74 2.4729307841288 208.334157805252 56.8902968468601 1.03229093212469 1.60110609146621 61.2417857244554 345.322762553704 13.8967716120701 118.819485780256 92.674334114293 4.6079920261259 336.099137376459
"Neotoma_magister" 576614 447 2 251.695044934776 33.43 4.61038231284076 1.07177346253629 25.8 108.094803260575 15 57.335963934969 533.071427647729 4.23682032961121 53.5350040776699
"Neotoma_mexicana" 1744699 203 2.59 184.13 33.21 2 1.15262125640056 28.9654512208011 59.82 10.4 57.2108744467379 132.62 2.52215499225292 69.6491381842041
"Neotoma_micropus" 1045465 255.14 2.5 212.68 34 2 1 29.83 172.7 11.7 27 2520.91 2.72717382483005 75.1825368800958
"Neotoma_palatina" 13433 198 2.43037881218014 206.74886163404 62.5349282890727 1.02811382665607 1.78745957094648 66.9409822015436 360.28586532012 14.7838257234811 131.785501996815 124.867302611983 3.76299534464585 347.368199222462
"Neotoma_phenax" 28418 227.49 2 196 49.4544248439376 2 1.14002772136206 35.3282149072828 192.359597899038 11.9723367878553 59.1335273172798 644.654896757542 2.80242229183449 129.847523146871
"Neotoma_stephensi" 215565 149.22 1.06 161 31.65 1.9 1.49839166655762 36.6 324.33 10.6 72.8398086742682 644.652735279244 1.89372042203597 130
"Neotomodon_alstoni" 47124 44.64 3.2 115.16 27.29 2.5 1.05633607683817 22.8471290529295 106.63 3.4 36.8114152379135 3379.42 0.900255576509341 45.0909247795022
"Neotomys_ebriosus" 808048 64.5 4.29690822090542 124.86568767324 28.5390568132841 1.759518772449 1 62.4891219026622 283.618805886195 2.15493723744652 59.6143752460799 76.0838384159041 1.16528559922531 189.393777230394
"Neotragus_batesi" 1106611 2967.45 1 540 181.24 1.04302786509142 1 60 366.52 499.99 168 55 22.9457121772998 328.046887446775
"Neotragus_pygmaeus" 422015 3913.68 1 499.99 180 1.05920919054512 1 60 365 300 168 17.9620445674849 22.1488767492063 331.936709345908
"Neovison_vison" 2723351 1100 4.5 368.546985099815 42 1 1.61276776160168 49 362.933567120834 8.5 136.8 4.93807602881044 8.89232032774388 335.359588154925
"Nephelomys_albigularis" 411859 60.5 3.4 114.468297389702 26.3503923874695 2.42705583263178 1.01395947979003 24.3319215521661 100.854039554973 3.50042826897018 38.2422349340036 1054.94104710266 1.0153062310417 45.1084507537546
"Nephelomys_auriventer" 21272.3178879837 60.5 2.59696088084189 122.345662665169 31.828811276067 2.16912778893065 1 27.0959710713154 150.742853300497 4.73120967476433 39.5659239716174 1462.32797096384 1.18453180509565 89.1542242395504
"Nephelomys_caracolus" 212036.07932732 75.8486000862997 3.46648055657894 144.208116365696 31.442981751762 1.00223392701823 1.01395947979003 69.7687783457786 355.322088565329 2.18506731649405 59.3212946881111 89.8858936745155 1.64166442765643 344.508721370783
"Nephelomys_devius" 15801 92.4847543887779 2.61137517422746 138.865648167747 35.3070245632464 1.01725814592845 1.8024827361497 41.2516578615926 273.201495306782 4.87784563508321 82.3489450522188 843.169616201388 1.35153628074068 284.874625979991
"Nephelomys_keaysi" 172792 58.29 2.88784595970828 125.671351837839 33.6649410417592 1.16933035976885 1.13051451634752 30.9552306068984 220.689306049427 3.87587663979565 45.3051247083686 1314.34615372101 1.14118488517529 219.817652675813
"Nephelomys_levipes" 88441 60.5 2.71163421048821 127.986285132222 33.6762587587349 1.70705694535054 1.09155935445408 58.6597431416599 307.344733360741 3.89597994581085 57.9580127046796 157.248863410725 1.26863303606646 183.509772376536
"Nephelomys_meridensis" 212036.07932732 75.8486000862997 3.46648055657894 144.208116365696 31.442981751762 1.00223392701823 1.01395947979003 69.7687783457786 355.322088565329 2.18506731649405 59.3212946881111 89.8858936745155 1.64166442765643 344.508721370783
"Nesokia_bunnii" 57048 60.2935454460939 3.34553888455129 128.865558860697 32.2215170349653 1.02932548375428 1 63.9151146901676 343.385817041776 2.11195448702096 56.0639963947458 103.769865533123 1.32235306417652 348.714557172962
"Nesokia_indica" 2817206 178.08 4.18 186.01556550577 17 1.97006348171603 1.01622459126733 72.7920251822804 209.63458981651 0.923341090566358 51.1357953424579 90.6124182197151 2.10042883886344 146.539859395137
"Nesolagus_netscheri" 428333 1511.67 2.10602949782356 377.73 56.6099152288629 2.0831706632504 1.20868308484297 63.0414895516777 386.368406416131 51.5366563742192 130.624308145787 8.9688460442035 11.7862828734049 182.144189679697
"Nesolagus_timminsi" 1369 65.4833516799772 2.34712062894144 123.030912935527 34.390149066167 1.90381342701493 1.13902203320271 55.570982722183 256.231362540155 4.29425115827444 48.989045547743 204.986238481649 1.26051517811674 173.165747582362
"Nesomys_audeberti" 100305 214.04 2.13759867925834 207.232767128374 58.7486662440502 1.8673782384635 1.40930981782554 58.1041125323778 352.916852062278 14.8369883454102 119.99071507955 89.2519908581213 4.85482359585505 185.847728513246
"Nesomys_lambertoni" 100305 155 2.63516126988201 205.221917102034 40.1164667741488 1.02745051126673 1.08859506881753 69.6188581168687 356.989840676028 7.92883195124362 79.5708919701572 106.101147108627 3.08718021667393 357.670012026103
"Nesomys_rufus" 100305 163.96 2.44992627767536 208 40.0800334745035 2.03177026867325 1 55.7993562887205 249.618368570622 8.89157491674968 68.2951236714055 55.2287109499745 3.14435578252207 153.330683162035
"Nesoryzomys_fernandinae" 589 32.3 3.58044254302606 103.222127190554 28.5850032723227 2.53823807941662 1.27850114713854 24.304511083195 79.3289989790907 2.38294421195324 39.6093936449795 1037.70922678249 0.771884737778008 35.6839398050624
"Nesoryzomys_narboroughi" 1574 87.1877644055768 2.84856166720032 138.904279618262 35.9237841573855 1.30613711612199 1.23258780820112 31.0905738131795 161.902925495469 5.16133547704562 40.2368412799361 1997.34663637565 1.27786815847323 162.512398457887
"Nesotragus_moschatus" 1539466 5639.01 1 599.99 180 1.74604661279831 1 60 197.64 564.69330458352 168 17.32 31.5096459615799 184.268915671001
"Neurotrichus_gibbsii" 335161 9.56 2.99 78.76 21.27 1 1.41781063686138 37.3668627870132 263.100758103562 0.6 43.8019322421595 1413.5 0.91 220.982935807539
"Neusticomys_ferreirai" 335161 79.3821941759651 3.52808775402207 156.927450047767 33.207035495235 1 1.00695555005672 71.2766917293498 353.027858100378 2.64590591682579 67.9153676321275 61.5239216940808 2.04774074897932 358.891335494812
